analysis_group,source_group,entry_idx,root_pred,direct_pred,same_pred,root_Hqql,root_Tbl,direct_Hqql,direct_Tbl,score_l2_root_vs_direct
A_Hqql_correct,HToWW2Q1L,87352,label_Hqql,label_Hqql,1,0.9999998807907104,1.573050099068496e-07,0.786277174949646,0.21348896622657776,0.30208420753479004
A_Hqql_correct,HToWW2Q1L,92131,label_Hqql,label_Hqql,1,0.9999998807907104,1.5732976521576347e-07,0.9997877478599548,0.0002119347918778658,0.00029975007055327296
A_Hqql_correct,HToWW2Q1L,10687,label_Hqql,label_Hqql,1,0.9999997615814209,1.0813650419549958e-07,0.9873583912849426,0.012451805174350739,0.017744215205311775
A_Hqql_correct,HToWW2Q1L,49890,label_Hqql,label_Hqql,1,0.9999997615814209,1.0059610389134832e-07,0.9998302459716797,0.00015593560237903148,0.00023052815231494606
A_Hqql_correct,HToWW2Q1L,92245,label_Hqql,label_Hqql,1,0.9999997615814209,1.308596608851076e-07,0.9954889416694641,0.004507684148848057,0.006376953329890966
A_Hqql_correct,HToWW2Q1L,96205,label_Hqql,label_Hqql,1,0.9999997615814209,9.985858184791141e-08,0.9836928248405457,0.016298063099384308,0.023055147379636765
A_Hqql_correct,HToWW2Q1L,3854,label_Hqql,label_Hqql,1,0.9999997615814209,1.9683818663907005e-07,0.9999430179595947,5.5060336308088154e-05,7.893547444837168e-05
A_Hqql_correct,HToWW2Q1L,20500,label_Hqql,label_Hqql,1,0.9999997615814209,1.953039401314527e-07,0.9998243451118469,0.000163745426107198,0.00023989977489691228
A_Hqql_correct,HToWW2Q1L,20801,label_Hqql,label_Hqql,1,0.9999997615814209,2.0263496480765752e-07,0.9676189422607422,0.03233194351196289,0.04575871303677559
A_Hqql_correct,HToWW2Q1L,24511,label_Hqql,label_Hqql,1,0.9999997615814209,2.046352278739505e-07,0.6438851356506348,0.35590028762817383,0.5034704208374023
A_Hqql_correct,HToWW2Q1L,27191,label_Hqql,label_Hqql,1,0.9999997615814209,2.052113359241048e-07,0.9989365935325623,0.0005530323251150548,0.0012501691235229373
A_Hqql_correct,HToWW2Q1L,30585,label_Hqql,label_Hqql,1,0.9999997615814209,1.9547593410607078e-07,0.9999709129333496,2.6272844479535706e-05,3.892114182235673e-05
A_Hqql_correct,HToWW2Q1L,31363,label_Hqql,label_Hqql,1,0.9999997615814209,2.028462944281273e-07,0.9870920181274414,0.012902363203465939,0.0182503592222929
A_Hqql_correct,HToWW2Q1L,31461,label_Hqql,label_Hqql,1,0.9999997615814209,2.0484063156800403e-07,0.9999610185623169,2.031055737461429e-05,4.4660831918008626e-05
A_Hqql_correct,HToWW2Q1L,33171,label_Hqql,label_Hqql,1,0.9999997615814209,1.839477903331499e-07,0.9979288578033447,0.0002101218415191397,0.0023849066346883774
A_Hqql_correct,HToWW2Q1L,45674,label_Hqql,label_Hqql,1,0.9999997615814209,1.9432947340192186e-07,0.9832897186279297,0.016685152426362038,0.023613842204213142
A_Hqql_correct,HToWW2Q1L,58412,label_Hqql,label_Hqql,1,0.9999997615814209,1.9871903589319118e-07,0.9987473487854004,0.0012492540990933776,0.001768807414919138
A_Hqql_correct,HToWW2Q1L,58769,label_Hqql,label_Hqql,1,0.9999997615814209,2.0548864654301724e-07,0.7061984539031982,0.2937694787979126,0.41547515988349915
A_Hqql_correct,HToWW2Q1L,63122,label_Hqql,label_Hqql,1,0.9999997615814209,1.941923812864843e-07,0.452963262796402,0.0009616087190806866,0.6610588431358337
A_Hqql_correct,HToWW2Q1L,64766,label_Hqql,label_H4q,0,0.9999997615814209,1.7497737303528993e-07,0.012199629098176956,0.2833585739135742,1.0954585075378418
A_Hqql_correct,HToWW2Q1L,78270,label_Hqql,label_Tbl,0,0.9999997615814209,1.9439750076344353e-07,0.4352431893348694,0.5644618272781372,0.7984778881072998
A_Hqql_correct,HToWW2Q1L,85634,label_Hqql,label_Hqql,1,0.9999997615814209,1.8884647090544604e-07,0.9949123859405518,0.004141512326896191,0.006590475328266621
A_Hqql_correct,HToWW2Q1L,87958,label_Hqql,label_Hqql,1,0.9999997615814209,1.8642414545411157e-07,0.9893664717674255,0.004565651062875986,0.012651240453124046
A_Hqql_correct,HToWW2Q1L,88651,label_Hqql,label_Hqql,1,0.9999997615814209,1.8900519194176013e-07,0.9921271800994873,0.00013414495333563536,0.008986515924334526
A_Hqql_correct,HToWW2Q1L,89329,label_Hqql,label_Hqql,1,0.9999997615814209,1.9597506195623282e-07,0.9561172127723694,0.04367884248495102,0.06191537529230118
A_Hqql_correct,HToWW2Q1L,2160,label_Hqql,label_Hqql,1,0.9999997615814209,2.2027974466709566e-07,0.7323724031448364,0.2676073908805847,0.37846797704696655
A_Hqql_correct,HToWW2Q1L,3602,label_Hqql,label_Hqql,1,0.9999997615814209,2.1703759500724118e-07,0.9937998652458191,0.0011730663245543838,0.006827065255492926
A_Hqql_correct,HToWW2Q1L,8857,label_Hqql,label_Hqql,1,0.9999997615814209,2.5962947347579757e-07,0.9999996423721313,3.050631676160265e-07,1.3204393667365366e-07
A_Hqql_correct,HToWW2Q1L,15561,label_Hqql,label_Hqql,1,0.9999997615814209,2.2302687341380079e-07,0.9997962117195129,0.00015417361282743514,0.0002584380272310227
A_Hqql_correct,HToWW2Q1L,19250,label_Hqql,label_Hqql,1,0.9999997615814209,2.5690272309475404e-07,0.7022297382354736,0.002610037801787257,0.3369264602661133
A_Hqql_correct,HToWW2Q1L,20795,label_Hqql,label_Hqql,1,0.9999997615814209,2.1231525693110598e-07,0.9965711832046509,0.0034226763527840376,0.0048444210551679134
A_Hqql_correct,HToWW2Q1L,21439,label_Hqql,label_Hqql,1,0.9999997615814209,2.292505172363235e-07,0.9369733333587646,0.06299729645252228,0.08911207318305969
A_Hqql_correct,HToWW2Q1L,25773,label_Hqql,label_Hqql,1,0.9999997615814209,2.6369164629613806e-07,0.5215494632720947,0.0012029798235744238,0.5703474879264832
A_Hqql_correct,HToWW2Q1L,27639,label_Hqql,label_Hqql,1,0.9999997615814209,2.679249178072496e-07,0.9999301433563232,4.043505396111868e-05,8.19336055428721e-05
A_Hqql_correct,HToWW2Q1L,30235,label_Hqql,label_Hqql,1,0.9999997615814209,2.2800880117301858e-07,0.993584930896759,0.006404637359082699,0.009064575657248497
A_Hqql_correct,HToWW2Q1L,31607,label_Hqql,label_Hqql,1,0.9999997615814209,2.312348073019166e-07,0.825164794921875,0.0017207047203555703,0.23405106365680695
A_Hqql_correct,HToWW2Q1L,36158,label_Hqql,label_Hqql,1,0.9999997615814209,2.266609300249911e-07,0.9911565780639648,0.008825244382023811,0.012493318878114223
A_Hqql_correct,HToWW2Q1L,36994,label_Hqql,label_Hqql,1,0.9999997615814209,2.240706749034871e-07,0.9994639754295349,0.0005139005370438099,0.0007423263741657138
A_Hqql_correct,HToWW2Q1L,41998,label_Hqql,label_Hqql,1,0.9999997615814209,2.31921433169191e-07,0.9975792765617371,0.00240998063236475,0.0034155058674514294
A_Hqql_correct,HToWW2Q1L,43493,label_Hqql,label_Hqql,1,0.9999997615814209,2.512149706035416e-07,0.9896609783172607,0.010332276113331318,0.014616469852626324
A_Hqql_correct,HToWW2Q1L,43577,label_Hqql,label_Hqql,1,0.9999997615814209,2.2579899905394996e-07,0.9917091727256775,0.008059758692979813,0.011563537642359734
A_Hqql_correct,HToWW2Q1L,45644,label_Hqql,label_Hqql,1,0.9999997615814209,2.314388893864816e-07,0.9969865679740906,0.0030117167625576258,0.0042600915767252445
A_Hqql_correct,HToWW2Q1L,48513,label_Hqql,label_Hqql,1,0.9999997615814209,2.5355060984111333e-07,0.9197768568992615,0.0802040547132492,0.11343881487846375
A_Hqql_correct,HToWW2Q1L,50070,label_Hqql,label_Hqql,1,0.9999997615814209,2.6603368041833164e-07,0.9973655343055725,0.002629391150549054,0.00372175476513803
A_Hqql_correct,HToWW2Q1L,52353,label_Hqql,label_Hqql,1,0.9999997615814209,2.604041640097421e-07,0.9799944162368774,0.016574721783399582,0.026060186326503754
A_Hqql_correct,HToWW2Q1L,54794,label_Hqql,label_Hqql,1,0.9999997615814209,2.584119442872179e-07,0.9999915361404419,8.345728019776288e-06,1.1535992598510347e-05
A_Hqql_correct,HToWW2Q1L,66187,label_Hqql,label_Hqql,1,0.9999997615814209,2.598075923287979e-07,0.9997112154960632,0.00015118223382160068,0.00033578809234313667
A_Hqql_correct,HToWW2Q1L,67833,label_Hqql,label_Hqql,1,0.9999997615814209,2.480567502516351e-07,0.9999715089797974,2.83096178463893e-05,3.982063208241016e-05
A_Hqql_correct,HToWW2Q1L,68614,label_Hqql,label_Hqql,1,0.9999997615814209,2.4790892894088756e-07,0.9943925738334656,0.005452537909150124,0.007822097279131413
A_Hqql_correct,HToWW2Q1L,69352,label_Hqql,label_Hqql,1,0.9999997615814209,2.097702775927246e-07,0.8296734690666199,0.1698460727930069,0.24053838849067688
A_Hqql_correct,HToWW2Q1L,73595,label_Hqql,label_Hqql,1,0.9999997615814209,2.6622961968314485e-07,0.9930786490440369,3.5332243442098843e-06,0.009079660288989544
A_Hqql_correct,HToWW2Q1L,76034,label_Hqql,label_Hqql,1,0.9999997615814209,2.413478910057165e-07,0.840840756893158,0.15911290049552917,0.22505205869674683
A_Hqql_correct,HToWW2Q1L,78042,label_Hqql,label_Hqql,1,0.9999997615814209,2.5129858727268584e-07,0.9873549342155457,0.012640968896448612,0.017879581078886986
A_Hqql_correct,HToWW2Q1L,81465,label_Hqql,label_Hqql,1,0.9999997615814209,2.0892974816888454e-07,0.6524839997291565,0.0017841866938397288,0.37964701652526855
A_Hqql_correct,HToWW2Q1L,84460,label_Hqql,label_Hqql,1,0.9999997615814209,2.22436568719786e-07,0.9980411529541016,0.0018394049257040024,0.002688676118850708
A_Hqql_correct,HToWW2Q1L,84943,label_Hqql,label_Hqql,1,0.9999997615814209,2.462357429067197e-07,0.9999582767486572,4.019918560516089e-05,5.7607005146564916e-05
A_Hqql_correct,HToWW2Q1L,90504,label_Hqql,label_Hqql,1,0.9999996423721313,9.25660472717027e-08,0.9948917627334595,0.0051066274754703045,0.007222681771963835
A_Hqql_correct,HToWW2Q1L,92707,label_Hqql,label_Hqql,1,0.9999997615814209,2.2461111370830622e-07,0.9813040494918823,0.018599584698677063,0.026371728628873825
A_Hqql_correct,HToWW2Q1L,94605,label_Hqql,label_Hqql,1,0.9999997615814209,2.4344177518287324e-07,0.9990339279174805,0.0009652473381720483,0.001365308533422649
A_Hqql_correct,HToWW2Q1L,97250,label_Hqql,label_Hqql,1,0.9999997615814209,2.452853493650764e-07,0.9982922673225403,0.0015280003426596522,0.0022959394846111536
A_Hqql_correct,HToWW2Q1L,98277,label_Hqql,label_Hqql,1,0.9999997615814209,2.0928290211941203e-07,0.976641833782196,0.023274511098861694,0.03297404944896698
A_Hqql_correct,HToWW2Q1L,3958,label_Hqql,label_Hqql,1,0.9999997615814209,2.800127560931287e-07,0.9654184579849243,0.03452374041080475,0.048864468932151794
A_Hqql_correct,HToWW2Q1L,6117,label_Hqql,label_Hqql,1,0.9999996423721313,1.5247580620325607e-07,0.6515201926231384,0.3484610319137573,0.4928112328052521
A_Hqql_correct,HToWW2Q1L,15735,label_Hqql,label_Hqql,1,0.9999997615814209,2.7609991093413555e-07,0.9786195158958435,0.0031221916433423758,0.026330681517720222
A_Hqql_correct,HToWW2Q1L,17819,label_Hqql,label_Hqql,1,0.9999996423721313,1.9063986655964982e-07,0.999984860420227,1.2826392776332796e-05,1.9482607967802323e-05
A_Hqql_correct,HToWW2Q1L,20406,label_Hqql,label_Hqql,1,0.9999997615814209,2.730967310071719e-07,0.9985822439193726,0.00139806536026299,0.0019907986279577017
A_Hqql_correct,HToWW2Q1L,20606,label_Hqql,label_Hqql,1,0.9999997615814209,2.7652760081764427e-07,0.9991045594215393,0.00026704525225795805,0.0010001180926337838
A_Hqql_correct,HToWW2Q1L,26652,label_Hqql,label_Hqql,1,0.9999997615814209,2.871390165637422e-07,0.9988517761230469,0.0007212350610643625,0.0013751242076978087
A_Hqql_correct,HToWW2Q1L,33438,label_Hqql,label_Hqql,1,0.9999997615814209,2.8977274268982e-07,0.9998279809951782,0.00016873262939043343,0.0002405927807558328
A_Hqql_correct,HToWW2Q1L,44930,label_Hqql,label_Hqql,1,0.9999997615814209,2.731842414505081e-07,0.9989014863967896,0.0010636044899001718,0.001528803026303649
A_Hqql_correct,HToWW2Q1L,50157,label_Hqql,label_Hqql,1,0.9999997615814209,2.8207844593453046e-07,0.9698759913444519,0.030108502134680748,0.04259045049548149
A_Hqql_correct,HToWW2Q1L,51575,label_Hqql,label_Hqql,1,0.9999997615814209,2.784488231100113e-07,0.9994767308235168,0.0005228908266872168,0.0007393814157694578
A_Hqql_correct,HToWW2Q1L,55001,label_Hqql,label_Hqql,1,0.9999997615814209,2.97890750289298e-07,0.998958945274353,0.0010363094042986631,0.0014685447094962
A_Hqql_correct,HToWW2Q1L,58763,label_Hqql,label_Hqql,1,0.9999997615814209,2.929819231667352e-07,0.9991940855979919,0.0008012147154659033,0.001136045902967453
A_Hqql_correct,HToWW2Q1L,61870,label_Hqql,label_Hqql,1,0.9999997615814209,2.738363491516793e-07,0.8673600554466248,0.13249339163303375,0.18747727572917938
A_Hqql_correct,HToWW2Q1L,62132,label_Hqql,label_Hqql,1,0.9999997615814209,2.9688081326639804e-07,0.9994854927062988,0.0004950504517182708,0.0007136785425245762
A_Hqql_correct,HToWW2Q1L,67931,label_Hqql,label_Hqql,1,0.9999997615814209,2.745774452250771e-07,0.8115614652633667,0.18809190392494202,0.266247034072876
A_Hqql_correct,HToWW2Q1L,75480,label_Hqql,label_Hqql,1,0.9999996423721313,1.8258697309647687e-07,0.9824364185333252,0.017443113029003143,0.024753300473093987
A_Hqql_correct,HToWW2Q1L,75649,label_Hqql,label_Hqql,1,0.9999997615814209,2.723643035551504e-07,0.9999635219573975,2.6799572879099287e-05,4.539668952929787e-05
A_Hqql_correct,HToWW2Q1L,77254,label_Hqql,label_Hqql,1,0.9999997615814209,2.740249840371689e-07,0.6544373035430908,0.19749972224235535,0.41464999318122864
A_Hqql_correct,HToWW2Q1L,86247,label_Hqql,label_Hqql,1,0.9999997615814209,2.753596959337301e-07,0.9544140100479126,0.04554809257388115,0.06444117426872253
A_Hqql_correct,HToWW2Q1L,86523,label_Hqql,label_Hqql,1,0.9999997615814209,2.7818285275316157e-07,0.9664900898933411,0.03319315239787102,0.04716668277978897
A_Hqql_correct,HToWW2Q1L,95908,label_Hqql,label_Hqql,1,0.9999997615814209,2.81125068113397e-07,0.9979581832885742,5.590679847955471e-07,0.0025722116697579622
A_Hqql_correct,HToWW2Q1L,63188,label_Hqql,label_Hqql,1,0.9999996423721313,2.272784485057855e-07,0.9992309808731079,0.0007272412185557187,0.0010583988623693585
A_Hqql_correct,HToWW2Q1L,663,label_Hqql,label_Hqql,1,0.9999996423721313,3.261446295255155e-07,0.9987142086029053,2.355934884690214e-05,0.0015473527600988746
A_Hqql_correct,HToWW2Q1L,3623,label_Hqql,label_Hqql,1,0.9999996423721313,3.1920657761475013e-07,0.9926422238349915,0.002767311641946435,0.008255631662905216
A_Hqql_correct,HToWW2Q1L,9578,label_Hqql,label_Hqql,1,0.9999996423721313,3.204708889370522e-07,0.9748920798301697,0.000949717010371387,0.028935598209500313
A_Hqql_correct,HToWW2Q1L,11392,label_Hqql,label_Hqql,1,0.9999995231628418,1.7747974823123513e-07,0.9974270462989807,0.0025588208809494972,0.003628276288509369
A_Hqql_correct,HToWW2Q1L,12019,label_Hqql,label_Hqql,1,0.9999996423721313,3.1156216095951095e-07,0.9984476566314697,0.0012031539808958769,0.0019772208761423826
A_Hqql_correct,HToWW2Q1L,14865,label_Hqql,label_Hqql,1,0.9999996423721313,3.0541249884663557e-07,0.9929074048995972,0.007075628265738487,0.01001798827201128
A_Hqql_correct,HToWW2Q1L,27603,label_Hqql,label_Hqql,1,0.9999996423721313,3.1039664349918894e-07,0.9998868703842163,0.00011211002129130065,0.00015879873535595834
A_Hqql_correct,HToWW2Q1L,39572,label_Hqql,label_Hqql,1,0.9999996423721313,3.153370187192195e-07,0.9999979734420776,1.9177421108906856e-06,2.3146096737036714e-06
A_Hqql_correct,HToWW2Q1L,44779,label_Hqql,label_Hqql,1,0.9999996423721313,3.2508387448615395e-07,0.9966991543769836,0.0012166470987722278,0.004024702589958906
A_Hqql_correct,HToWW2Q1L,46243,label_Hqql,label_Hqql,1,0.9999996423721313,3.0612369528171257e-07,0.9975752234458923,0.0024186510127037764,0.0034243555273860693
A_Hqql_correct,HToWW2Q1L,54375,label_Hqql,label_Hqql,1,0.9999996423721313,3.247170070608263e-07,0.9920714497566223,0.007868093438446522,0.011169555597007275
A_Hqql_correct,HToWW2Q1L,55810,label_Hqql,label_Hqql,1,0.9999996423721313,3.1964768254511e-07,0.99905925989151,0.0009091988322325051,0.0013079032069072127
B_Hqql_to_Tbl,HToWW2Q1L,31196,label_Tbl,label_Hqql,0,8.717090167920105e-06,0.9999901056289673,0.9802897572517395,0.019679535180330276,1.3863476514816284
B_Hqql_to_Tbl,HToWW2Q1L,49615,label_Tbl,label_Hqql,0,3.4005119232460856e-05,0.9999657869338989,0.9991685152053833,2.2840118617750704e-05,1.413561463356018
B_Hqql_to_Tbl,HToWW2Q1L,72224,label_Tbl,label_Hqql,0,0.00015432796499226242,0.999845027923584,0.9992930889129639,0.0006971327820792794,1.4130020141601562
B_Hqql_to_Tbl,HToWW2Q1L,84151,label_Tbl,label_Hqql,0,0.0002378646022407338,0.9997617602348328,0.7829736471176147,0.2169547826051712,1.1070059537887573
B_Hqql_to_Tbl,HToWW2Q1L,51653,label_Tbl,label_Hqql,0,0.00032827668474055827,0.9996713399887085,0.999996542930603,3.129651759081753e-06,1.413744330406189
B_Hqql_to_Tbl,HToWW2Q1L,28815,label_Tbl,label_Hqql,0,0.0005785163375549018,0.9994213581085205,0.9740593433380127,0.003349459497258067,1.3928375244140625
B_Hqql_to_Tbl,HToWW2Q1L,50736,label_Tbl,label_Hqql,0,0.00043149589328095317,0.9991819262504578,0.9974902868270874,0.002499301452189684,1.4097881317138672
B_Hqql_to_Tbl,HToWW2Q1L,61142,label_Tbl,label_Hqql,0,0.0006285717245191336,0.999369204044342,0.9995643496513367,0.00015614960284437984,1.4129046201705933
B_Hqql_to_Tbl,HToWW2Q1L,18289,label_Tbl,label_Hqql,0,0.0006640837527811527,0.9993357062339783,0.9971511960029602,0.0022944670636206865,1.4096375703811646
B_Hqql_to_Tbl,HToWW2Q1L,23391,label_Tbl,label_Hqql,0,0.0006796795642003417,0.9993202686309814,0.9980177879333496,0.001172751421108842,1.4110215902328491
B_Hqql_to_Tbl,HToWW2Q1L,40867,label_Tbl,label_Hqql,0,0.000794258143287152,0.9992039799690247,0.9999123811721802,3.0499425065499963e-06,1.4130250215530396
B_Hqql_to_Tbl,HToWW2Q1L,31344,label_Tbl,label_Hqql,0,0.0007950387662276626,0.9992031455039978,0.9918803572654724,0.008094433695077896,1.4016227722167969
B_Hqql_to_Tbl,HToWW2Q1L,3507,label_Tbl,label_Hqql,0,0.000855758786201477,0.9991232752799988,0.9501489996910095,4.6678647777298465e-05,1.3784682750701904
B_Hqql_to_Tbl,HToWW2Q1L,19382,label_Tbl,label_Hqql,0,0.0008819893118925393,0.9991099238395691,0.8436654806137085,0.1563148945569992,1.1918840408325195
B_Hqql_to_Tbl,HToWW2Q1L,9111,label_Tbl,label_Hqql,0,0.0009445220930501819,0.9990518689155579,0.9999749660491943,1.9012044504052028e-05,1.412844181060791
B_Hqql_to_Tbl,HToWW2Q1L,86222,label_Tbl,label_Hqql,0,0.001090545323677361,0.9989053010940552,0.9746947288513184,0.02527688257396221,1.376901388168335
B_Hqql_to_Tbl,HToWW2Q1L,52013,label_Tbl,label_Hqql,0,0.0008813683525659144,0.9985093474388123,0.9999771118164062,2.1248994016787037e-05,1.4125052690505981
B_Hqql_to_Tbl,HToWW2Q1L,48131,label_Tbl,label_Hqql,0,0.0012232186272740364,0.9987757802009583,0.5732550621032715,0.011458279564976692,1.169472098350525
B_Hqql_to_Tbl,HToWW2Q1L,98413,label_Tbl,label_Hqql,0,0.001230129157193005,0.9987665414810181,0.9483023881912231,0.051632579416036606,1.3394060134887695
B_Hqql_to_Tbl,HToWW2Q1L,39928,label_Tbl,label_Hqql,0,0.0012667553965002298,0.9987331032752991,0.9981493949890137,0.0018443368608132005,1.4098092317581177
B_Hqql_to_Tbl,HToWW2Q1L,22276,label_Tbl,label_Hqql,0,0.0013571286108344793,0.9986423850059509,0.9962568283081055,0.0035206512548029423,1.4071576595306396
B_Hqql_to_Tbl,HToWW2Q1L,21955,label_Tbl,label_Hqql,0,0.0015612877905368805,0.9984384179115295,0.9886521697044373,0.011092623695731163,1.3961375951766968
B_Hqql_to_Tbl,HToWW2Q1L,90518,label_Tbl,label_Hqql,0,0.001745903049595654,0.9982463121414185,0.9999253749847412,6.297022991930135e-06,1.4116817712783813
B_Hqql_to_Tbl,HToWW2Q1L,9212,label_Tbl,label_Hqql,0,0.0010399187449365854,0.996893048286438,0.9823909401893616,0.017420463263988495,1.386513113975525
B_Hqql_to_Tbl,HToWW2Q1L,19499,label_Tbl,label_Hqql,0,0.0020939211826771498,0.9978823065757751,0.9979498982429504,0.002018406055867672,1.4083586931228638
B_Hqql_to_Tbl,HToWW2Q1L,34381,label_Tbl,label_Hqql,0,0.0026462669484317303,0.9973425269126892,0.555963397026062,0.2551802396774292,0.9363458156585693
B_Hqql_to_Tbl,HToWW2Q1L,27469,label_Tbl,label_Hqql,0,0.0026559100951999426,0.9973432421684265,0.9999428987503052,3.831854701275006e-05,1.4103894233703613
B_Hqql_to_Tbl,HToWW2Q1L,61670,label_Tbl,label_Hqql,0,0.002685303334146738,0.9972766041755676,0.9992984533309937,0.00022313985391519964,1.4097352027893066
B_Hqql_to_Tbl,HToWW2Q1L,39444,label_Tbl,label_Hqql,0,0.0029986188746988773,0.9969959259033203,0.9647632837295532,0.03521164506673813,1.3601545095443726
B_Hqql_to_Tbl,HToWW2Q1L,14437,label_Tbl,label_Hqql,0,0.0030440278351306915,0.9969454407691956,0.9999957084655762,4.085118689545197e-06,1.4098953008651733
B_Hqql_to_Tbl,HToWW2Q1L,98246,label_Tbl,label_Hqql,0,0.0031553073786199093,0.9967993497848511,0.9998182654380798,0.00016276357928290963,1.4094756841659546
B_Hqql_to_Tbl,HToWW2Q1L,84642,label_Tbl,label_Hqql,0,0.003202951978892088,0.9967337846755981,0.8963819742202759,0.10338464379310608,1.2632662057876587
B_Hqql_to_Tbl,HToWW2Q1L,66942,label_Tbl,label_Hqql,0,0.0033325739204883575,0.9966417551040649,0.9998955726623535,9.123604104388505e-05,1.4093440771102905
B_Hqql_to_Tbl,HToWW2Q1L,31656,label_Tbl,label_Hqql,0,0.0011036123614758253,0.9939590692520142,0.9998736381530762,0.00012507481733337045,1.4089922904968262
B_Hqql_to_Tbl,HToWW2Q1L,89205,label_Tbl,label_Hqql,0,0.0037273212801665068,0.9962722063064575,0.9989151954650879,0.0010828896192833781,1.4074091911315918
B_Hqql_to_Tbl,HToWW2Q1L,55145,label_Tbl,label_Tbl,1,0.0038624759763479233,0.996122419834137,0.3400495946407318,0.6595680713653564,0.47570016980171204
B_Hqql_to_Tbl,HToWW2Q1L,7287,label_Tbl,label_Hqql,0,0.004236687906086445,0.9957181811332703,0.9557870030403137,0.04420441389083862,1.3456695079803467
B_Hqql_to_Tbl,HToWW2Q1L,490,label_Tbl,label_Hqql,0,0.004423242062330246,0.9955589771270752,0.9999213218688965,6.488776853075251e-05,1.407844066619873
B_Hqql_to_Tbl,HToWW2Q1L,26873,label_Tbl,label_Hqql,0,0.004493085667490959,0.9955055713653564,0.9985182881355286,0.0002667384105734527,1.4066225290298462
B_Hqql_to_Tbl,HToWW2Q1L,75895,label_Tbl,label_Hqql,0,0.004614203702658415,0.9953771829605103,0.9999406337738037,5.8758359955390915e-05,1.4075984954833984
B_Hqql_to_Tbl,HToWW2Q1L,34721,label_Tbl,label_Hqql,0,0.004621828440576792,0.9953374862670898,0.9963054656982422,0.0027079572901129723,1.4031215906143188
B_Hqql_to_Tbl,HToWW2Q1L,56770,label_Tbl,label_Hqql,0,0.004712498746812344,0.9952821135520935,0.9980606436729431,0.0019288613693788648,1.4048100709915161
B_Hqql_to_Tbl,HToWW2Q1L,42936,label_Tbl,label_Hqql,0,0.0048939939588308334,0.9951005578041077,0.5042944550514221,0.49492454528808594,0.7068076729774475
B_Hqql_to_Tbl,HToWW2Q1L,25038,label_Tbl,label_Hqql,0,0.005101324990391731,0.9948976635932922,0.9972461462020874,0.00021129242668394,1.404903531074524
B_Hqql_to_Tbl,HToWW2Q1L,32769,label_Tbl,label_Hqql,0,0.005240346770733595,0.9947077035903931,0.9999045133590698,8.414572948822752e-05,1.4066388607025146
B_Hqql_to_Tbl,HToWW2Q1L,87153,label_Tbl,label_Tbl,1,0.005351844243705273,0.9946012496948242,0.0025820406153798103,0.9974048733711243,0.003941136412322521
B_Hqql_to_Tbl,HToWW2Q1L,1907,label_Tbl,label_Hqql,0,0.005396826192736626,0.9945191740989685,0.9890802502632141,0.010813895612955093,1.3911539316177368
B_Hqql_to_Tbl,HToWW2Q1L,82514,label_Tbl,label_Hqql,0,0.005502610467374325,0.9944849610328674,0.9997593760490417,5.816309203510173e-05,1.4062116146087646
B_Hqql_to_Tbl,HToWW2Q1L,11411,label_Tbl,label_Hqql,0,0.0056148977018892765,0.9943845272064209,0.9999345541000366,1.7772534192772582e-05,1.406213641166687
B_Hqql_to_Tbl,HToWW2Q1L,12925,label_Tbl,label_Hqql,0,0.005664237774908543,0.9943346977233887,0.9999879598617554,9.620728633308318e-06,1.4061870574951172
B_Hqql_to_Tbl,HToWW2Q1L,52438,label_Tbl,label_Hqql,0,0.005706584546715021,0.9942916631698608,0.9834365844726562,0.01639959216117859,1.3828336000442505
B_Hqql_to_Tbl,HToWW2Q1L,29479,label_Tbl,label_Hqql,0,0.0058175139129161835,0.994179368019104,0.9956520199775696,0.004294758662581444,1.3998727798461914
B_Hqql_to_Tbl,HToWW2Q1L,21459,label_Tbl,label_Hqql,0,0.005845936480909586,0.9941319823265076,0.9999759197235107,2.3864076865720563e-05,1.4058966636657715
B_Hqql_to_Tbl,HToWW2Q1L,22598,label_Tbl,label_Hqql,0,0.0059398384764790535,0.9940540194511414,0.9980376362800598,0.0019598640501499176,1.4030356407165527
B_Hqql_to_Tbl,HToWW2Q1L,66129,label_Tbl,label_Tbl,1,0.005982216913253069,0.993996262550354,0.044004496186971664,0.9555700421333313,0.05405837297439575
B_Hqql_to_Tbl,HToWW2Q1L,83850,label_Tbl,label_Hqql,0,0.006339997053146362,0.993657648563385,0.9999910593032837,6.140209279692499e-06,1.4052350521087646
B_Hqql_to_Tbl,HToWW2Q1L,72096,label_Tbl,label_Hqql,0,0.00638209655880928,0.9936171770095825,0.9959270358085632,0.003696251194924116,1.3996937274932861
B_Hqql_to_Tbl,HToWW2Q1L,11475,label_Tbl,label_Hqql,0,0.006249530706554651,0.9934770464897156,0.8586732149124146,0.07736402750015259,1.2521071434020996
B_Hqql_to_Tbl,HToWW2Q1L,87710,label_Tbl,label_Hqql,0,0.0064806854352355,0.9934024214744568,0.9997314810752869,0.0002393866452621296,1.4046066999435425
B_Hqql_to_Tbl,HToWW2Q1L,77586,label_Tbl,label_Hqql,0,0.006545658223330975,0.9934456944465637,0.9997695088386536,0.000229571494855918,1.4046251773834229
B_Hqql_to_Tbl,HToWW2Q1L,46455,label_Tbl,label_Hbb,0,0.006609742064028978,0.9933888912200928,0.08641450107097626,0.0002600268635433167,1.1005412340164185
