analysis_group,source_group,source_root,entry_idx,true_label,pred_label,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,14865,label_Hqql,label_Hqql,0.9999996423721313,3.0541249884663557e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,27603,label_Hqql,label_Hqql,0.9999996423721313,3.1039664349918894e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,39572,label_Hqql,label_Hqql,0.9999996423721313,3.153370187192195e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,44779,label_Hqql,label_Hqql,0.9999996423721313,3.2508387448615395e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,46243,label_Hqql,label_Hqql,0.9999996423721313,3.0612369528171257e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,54375,label_Hqql,label_Hqql,0.9999996423721313,3.247170070608263e-07,-0.9999993443489075,0.9999993443489075
A_Hqql_correct,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,55810,label_Hqql,label_Hqql,0.9999996423721313,3.1964768254511e-07,-0.9999993443489075,0.9999993443489075
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,31196,label_Hqql,label_Tbl,8.717090167920105e-06,0.9999901056289673,0.9999814033508301,-0.9999814033508301
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,49615,label_Hqql,label_Tbl,3.4005119232460856e-05,0.9999657869338989,0.9999317526817322,-0.9999317526817322
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,72224,label_Hqql,label_Tbl,0.00015432796499226242,0.999845027923584,0.9996907114982605,-0.9996907114982605
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,84151,label_Hqql,label_Tbl,0.0002378646022407338,0.9997617602348328,0.9995238780975342,-0.9995238780975342
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,51653,label_Hqql,label_Tbl,0.00032827668474055827,0.9996713399887085,0.9993430376052856,-0.9993430376052856
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,28815,label_Hqql,label_Tbl,0.0005785163375549018,0.9994213581085205,0.9988428354263306,-0.9988428354263306
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,50736,label_Hqql,label_Tbl,0.00043149589328095317,0.9991819262504578,0.9987504482269287,-0.9987504482269287
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,61142,label_Hqql,label_Tbl,0.0006285717245191336,0.999369204044342,0.9987406134605408,-0.9987406134605408
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,18289,label_Hqql,label_Tbl,0.0006640837527811527,0.9993357062339783,0.9986716508865356,-0.9986716508865356
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,23391,label_Hqql,label_Tbl,0.0006796795642003417,0.9993202686309814,0.9986405968666077,-0.9986405968666077
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,40867,label_Hqql,label_Tbl,0.000794258143287152,0.9992039799690247,0.9984097480773926,-0.9984097480773926
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,31344,label_Hqql,label_Tbl,0.0007950387662276626,0.9992031455039978,0.9984080791473389,-0.9984080791473389
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,3507,label_Hqql,label_Tbl,0.000855758786201477,0.9991232752799988,0.9982675313949585,-0.9982675313949585
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,19382,label_Hqql,label_Tbl,0.0008819893118925393,0.9991099238395691,0.9982279539108276,-0.9982279539108276
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,9111,label_Hqql,label_Tbl,0.0009445220930501819,0.9990518689155579,0.998107373714447,-0.998107373714447
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,86222,label_Hqql,label_Tbl,0.001090545323677361,0.9989053010940552,0.9978147745132446,-0.9978147745132446
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,52013,label_Hqql,label_Tbl,0.0008813683525659144,0.9985093474388123,0.9976279735565186,-0.9976279735565186
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,48131,label_Hqql,label_Tbl,0.0012232186272740364,0.9987757802009583,0.9975525736808777,-0.9975525736808777
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,98413,label_Hqql,label_Tbl,0.001230129157193005,0.9987665414810181,0.9975364208221436,-0.9975364208221436
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,39928,label_Hqql,label_Tbl,0.0012667553965002298,0.9987331032752991,0.9974663257598877,-0.9974663257598877
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,22276,label_Hqql,label_Tbl,0.0013571286108344793,0.9986423850059509,0.9972852468490601,-0.9972852468490601
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,21955,label_Hqql,label_Tbl,0.0015612877905368805,0.9984384179115295,0.996877133846283,-0.996877133846283
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,90518,label_Hqql,label_Tbl,0.001745903049595654,0.9982463121414185,0.9965004324913025,-0.9965004324913025
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,9212,label_Hqql,label_Tbl,0.0010399187449365854,0.996893048286438,0.9958531260490417,-0.9958531260490417
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,19499,label_Hqql,label_Tbl,0.0020939211826771498,0.9978823065757751,0.9957883954048157,-0.9957883954048157
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,34381,label_Hqql,label_Tbl,0.0026462669484317303,0.9973425269126892,0.9946962594985962,-0.9946962594985962
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,27469,label_Hqql,label_Tbl,0.0026559100951999426,0.9973432421684265,0.9946873188018799,-0.9946873188018799
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,61670,label_Hqql,label_Tbl,0.002685303334146738,0.9972766041755676,0.9945912957191467,-0.9945912957191467
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,39444,label_Hqql,label_Tbl,0.0029986188746988773,0.9969959259033203,0.99399733543396,-0.99399733543396
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,14437,label_Hqql,label_Tbl,0.0030440278351306915,0.9969454407691956,0.9939014315605164,-0.9939014315605164
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,98246,label_Hqql,label_Tbl,0.0031553073786199093,0.9967993497848511,0.9936440587043762,-0.9936440587043762
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,84642,label_Hqql,label_Tbl,0.003202951978892088,0.9967337846755981,0.993530809879303,-0.993530809879303
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,66942,label_Hqql,label_Tbl,0.0033325739204883575,0.9966417551040649,0.9933091998100281,-0.9933091998100281
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,31656,label_Hqql,label_Tbl,0.0011036123614758253,0.9939590692520142,0.992855429649353,-0.992855429649353
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,89205,label_Hqql,label_Tbl,0.0037273212801665068,0.9962722063064575,0.9925448894500732,-0.9925448894500732
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,55145,label_Hqql,label_Tbl,0.0038624759763479233,0.996122419834137,0.9922599196434021,-0.9922599196434021
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,7287,label_Hqql,label_Tbl,0.004236687906086445,0.9957181811332703,0.9914814829826355,-0.9914814829826355
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,490,label_Hqql,label_Tbl,0.004423242062330246,0.9955589771270752,0.9911357164382935,-0.9911357164382935
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,26873,label_Hqql,label_Tbl,0.004493085667490959,0.9955055713653564,0.9910125136375427,-0.9910125136375427
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,75895,label_Hqql,label_Tbl,0.004614203702658415,0.9953771829605103,0.9907630085945129,-0.9907630085945129
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,34721,label_Hqql,label_Tbl,0.004621828440576792,0.9953374862670898,0.9907156825065613,-0.9907156825065613
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,56770,label_Hqql,label_Tbl,0.004712498746812344,0.9952821135520935,0.9905695915222168,-0.9905695915222168
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,42936,label_Hqql,label_Tbl,0.0048939939588308334,0.9951005578041077,0.9902065396308899,-0.9902065396308899
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,25038,label_Hqql,label_Tbl,0.005101324990391731,0.9948976635932922,0.9897963404655457,-0.9897963404655457
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,32769,label_Hqql,label_Tbl,0.005240346770733595,0.9947077035903931,0.9894673824310303,-0.9894673824310303
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,87153,label_Hqql,label_Tbl,0.005351844243705273,0.9946012496948242,0.9892494082450867,-0.9892494082450867
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,1907,label_Hqql,label_Tbl,0.005396826192736626,0.9945191740989685,0.9891223311424255,-0.9891223311424255
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,82514,label_Hqql,label_Tbl,0.005502610467374325,0.9944849610328674,0.9889823794364929,-0.9889823794364929
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,11411,label_Hqql,label_Tbl,0.0056148977018892765,0.9943845272064209,0.9887696504592896,-0.9887696504592896
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,12925,label_Hqql,label_Tbl,0.005664237774908543,0.9943346977233887,0.9886704683303833,-0.9886704683303833
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,52438,label_Hqql,label_Tbl,0.005706584546715021,0.9942916631698608,0.9885850548744202,-0.9885850548744202
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,29479,label_Hqql,label_Tbl,0.0058175139129161835,0.994179368019104,0.9883618354797363,-0.9883618354797363
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,21459,label_Hqql,label_Tbl,0.005845936480909586,0.9941319823265076,0.988286018371582,-0.988286018371582
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,22598,label_Hqql,label_Tbl,0.0059398384764790535,0.9940540194511414,0.9881141781806946,-0.9881141781806946
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,66129,label_Hqql,label_Tbl,0.005982216913253069,0.993996262550354,0.9880140423774719,-0.9880140423774719
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,83850,label_Hqql,label_Tbl,0.006339997053146362,0.993657648563385,0.987317681312561,-0.987317681312561
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,72096,label_Hqql,label_Tbl,0.00638209655880928,0.9936171770095825,0.9872350692749023,-0.9872350692749023
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,11475,label_Hqql,label_Tbl,0.006249530706554651,0.9934770464897156,0.9872274994850159,-0.9872274994850159
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,87710,label_Hqql,label_Tbl,0.0064806854352355,0.9934024214744568,0.9869217276573181,-0.9869217276573181
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77586,label_Hqql,label_Tbl,0.006545658223330975,0.9934456944465637,0.9869000315666199,-0.9869000315666199
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,46455,label_Hqql,label_Tbl,0.006609742064028978,0.9933888912200928,0.9867791533470154,-0.9867791533470154
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,78707,label_Hqql,label_Tbl,0.0067468853667378426,0.9932495355606079,0.9865026473999023,-0.9865026473999023
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77774,label_Hqql,label_Tbl,0.006841802038252354,0.9931455850601196,0.9863038063049316,-0.9863038063049316
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,37829,label_Hqql,label_Tbl,0.00694511691108346,0.9930463433265686,0.9861012101173401,-0.9861012101173401
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,80665,label_Hqql,label_Tbl,0.007043545600026846,0.9929312467575073,0.9858877062797546,-0.9858877062797546
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,99118,label_Hqql,label_Tbl,0.007143356371670961,0.9928532242774963,0.9857098460197449,-0.9857098460197449
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,31649,label_Hqql,label_Tbl,0.007191029842942953,0.9926782846450806,0.9854872822761536,-0.9854872822761536
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,8018,label_Hqql,label_Tbl,0.007271181792020798,0.9927098751068115,0.9854387044906616,-0.9854387044906616
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,41345,label_Hqql,label_Tbl,0.007605982944369316,0.9923927783966064,0.9847868084907532,-0.9847868084907532
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,52224,label_Hqql,label_Tbl,0.007795231882482767,0.9922020435333252,0.9844068288803101,-0.9844068288803101
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,78574,label_Hqql,label_Tbl,0.007856858894228935,0.9921417236328125,0.9842848777770996,-0.9842848777770996
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,70853,label_Hqql,label_Tbl,0.008096281439065933,0.9919014573097229,0.9838051795959473,-0.9838051795959473
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,87667,label_Hqql,label_Tbl,0.008208752609789371,0.9917883276939392,0.9835795760154724,-0.9835795760154724
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,85794,label_Hqql,label_Tbl,0.008217654190957546,0.9917621612548828,0.9835445284843445,-0.9835445284843445
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,70280,label_Hqql,label_Tbl,0.008266007527709007,0.9917246699333191,0.9834586381912231,-0.9834586381912231
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,19232,label_Hqql,label_Tbl,0.008380543440580368,0.9916154742240906,0.9832349419593811,-0.9832349419593811
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,76938,label_Hqql,label_Tbl,0.008431297726929188,0.9915660619735718,0.9831347465515137,-0.9831347465515137
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,61615,label_Hqql,label_Tbl,0.008549459278583527,0.9914502501487732,0.9829007983207703,-0.9829007983207703
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,15714,label_Hqql,label_Tbl,0.008701909333467484,0.9912742972373962,0.9825723767280579,-0.9825723767280579
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,28112,label_Hqql,label_Tbl,0.00907333567738533,0.9908828139305115,0.9818094968795776,-0.9818094968795776
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,17699,label_Hqql,label_Tbl,0.00911460630595684,0.9908854365348816,0.9817708134651184,-0.9817708134651184
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,37462,label_Hqql,label_Tbl,0.009481772780418396,0.990481972694397,0.9810001850128174,-0.9810001850128174
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,76248,label_Hqql,label_Tbl,0.008035854436457157,0.9889965057373047,0.9809606671333313,-0.9809606671333313
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,5,label_Hqql,label_Tbl,0.009526279754936695,0.9904725551605225,0.9809463024139404,-0.9809463024139404
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,64112,label_Hqql,label_Tbl,0.009418434463441372,0.9899112582206726,0.9804928302764893,-0.9804928302764893
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,22248,label_Hqql,label_Tbl,0.009867873042821884,0.990121603012085,0.9802537560462952,-0.9802537560462952
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,22580,label_Hqql,label_Tbl,0.009876874275505543,0.9901149272918701,0.9802380800247192,-0.9802380800247192
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,55579,label_Hqql,label_Tbl,0.009963704273104668,0.9900248050689697,0.9800611138343811,-0.9800611138343811
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,72837,label_Hqql,label_Tbl,0.009972833096981049,0.9900169968605042,0.9800441861152649,-0.9800441861152649
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,50524,label_Hqql,label_Tbl,0.010113785043358803,0.9898366332054138,0.9797228574752808,-0.9797228574752808
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,83546,label_Hqql,label_Tbl,0.010130689479410648,0.9898278713226318,0.9796971678733826,-0.9796971678733826
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,59025,label_Hqql,label_Tbl,0.010203400626778603,0.9897811412811279,0.9795777201652527,-0.9795777201652527
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,47436,label_Hqql,label_Tbl,0.010203143581748009,0.9897193908691406,0.9795162677764893,-0.9795162677764893
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,3255,label_Hqql,label_Tbl,0.010097762569785118,0.989611029624939,0.9795132875442505,-0.9795132875442505
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,80956,label_Hqql,label_Tbl,0.01018966268748045,0.9895969033241272,0.9794072508811951,-0.9794072508811951
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,50271,label_Hqql,label_Tbl,0.010406944900751114,0.9895578026771545,0.9791508316993713,-0.9791508316993713
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,51935,label_Hqql,label_Tbl,0.010688187554478645,0.9892889261245728,0.9786007404327393,-0.9786007404327393
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,19954,label_Hqql,label_Tbl,0.010924427770078182,0.9890589118003845,0.9781345129013062,-0.9781345129013062
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,75008,label_Hqql,label_Tbl,0.010955074802041054,0.9890311360359192,0.9780760407447815,-0.9780760407447815
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,26505,label_Hqql,label_Tbl,0.010992994531989098,0.9889492988586426,0.9779562950134277,-0.9779562950134277
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77810,label_Hqql,label_Tbl,0.01129736565053463,0.9886748790740967,0.9773775339126587,-0.9773775339126587
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,13545,label_Hqql,label_Tbl,0.0114668570458889,0.9885208606719971,0.9770539999008179,-0.9770539999008179
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,31242,label_Hqql,label_Tbl,0.011546329595148563,0.9884259700775146,0.9768796563148499,-0.9768796563148499
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,81157,label_Hqql,label_Tbl,0.011328363791108131,0.9881302118301392,0.976801872253418,-0.976801872253418
