event_idx,group,particle_role,pid,particle_idx,head_id,class_label,particle_to_head_weight,head_to_class_weight,flow_weight
13400,A,photon_neighbor,photon,35,L1_ch0:32,label_Hqql,58.021244049072266,5.137209415435791,298.0672812241919
13400,A,photon_neighbor,photon,35,L1_ch0:32,label_Tbl,58.021244049072266,3.531902313232422,204.92536607354123
13400,A,photon_neighbor,photon,41,L1_ch0:32,label_Hqql,47.685821533203125,5.137209415435791,244.97205136316188
13400,A,photon_neighbor,photon,41,L1_ch0:32,label_Tbl,47.685821533203125,3.531902313232422,168.42166338150855
13400,A,photon_neighbor,photon,32,L1_ch0:32,label_Hqql,44.790565490722656,5.137209415435791,230.09851476163385
13400,A,photon_neighbor,photon,32,L1_ch0:32,label_Tbl,44.790565490722656,3.531902313232422,158.19590186767164
13529,A,photon_neighbor,photon,40,L1_ch0:32,label_Hqql,41.85517120361328,4.344644546508789,181.84584131297015
13529,A,photon_neighbor,photon,40,L1_ch0:32,label_Tbl,41.85517120361328,0.6025691032409668,25.220632978158392
13529,A,photon_neighbor,photon,20,L1_ch0:32,label_Hqql,38.34629440307617,4.344644546508789,166.6010188571454
13529,A,photon_neighbor,photon,20,L1_ch0:32,label_Tbl,38.34629440307617,0.6025691032409668,23.106292231075713
13529,A,photon_neighbor,photon,23,L1_ch0:32,label_Hqql,37.8270378112793,4.344644546508789,164.34503353735636
13529,A,photon_neighbor,photon,23,L1_ch0:32,label_Tbl,37.8270378112793,0.6025691032409668,22.79340425220471
13897,A,photon_neighbor,photon,42,L1_ch0:32,label_Hqql,50.46603012084961,5.132090091705322,258.9962131509146
13897,A,photon_neighbor,photon,42,L1_ch0:32,label_Tbl,50.46603012084961,4.42981481552124,223.55516790988077
13897,A,photon_neighbor,photon,44,L1_ch0:32,label_Hqql,48.60306930541992,5.132090091705322,249.43533040881266
13897,A,photon_neighbor,photon,44,L1_ch0:32,label_Tbl,48.60306930541992,4.42981481552124,215.3025964889548
13897,A,photon_neighbor,photon,30,L1_ch0:32,label_Hqql,47.907081604003906,5.132090091705322,245.86345882242676
13897,A,photon_neighbor,photon,30,L1_ch0:32,label_Tbl,47.907081604003906,4.42981481552124,212.21949985780157
14139,A,hard_hadron,neutral_hadron,24,L1_ch0:32,label_Hqql,44.43135452270508,6.56351375579834,291.62580659852756
14139,A,hard_hadron,neutral_hadron,24,L1_ch0:32,label_Tbl,44.43135452270508,3.792447566986084,168.503582357529
14139,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Hqql,39.52705764770508,6.56351375579834,259.43638659694625
14139,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Tbl,39.52705764770508,3.792447566986084,149.9042936061578
14139,A,hard_hadron,charged_hadron,20,L1_ch0:32,label_Hqql,35.89811325073242,6.56351375579834,235.6177601283889
14139,A,hard_hadron,charged_hadron,20,L1_ch0:32,label_Tbl,35.89811325073242,3.792447566986084,136.14171225713108
14355,A,photon_neighbor,photon,37,L1_ch0:32,label_Hqql,49.96345520019531,2.3962578773498535,119.72532310308452
14355,A,photon_neighbor,photon,37,L1_ch0:32,label_Tbl,49.96345520019531,0.466530442237854,23.309472850278325
14355,A,photon_neighbor,photon,35,L1_ch0:32,label_Hqql,47.623512268066406,2.3962578773498535,114.11821641942151
14355,A,photon_neighbor,photon,35,L1_ch0:32,label_Tbl,47.623512268066406,0.466530442237854,22.217818239340886
14355,A,photon_neighbor,photon,34,L1_ch0:32,label_Hqql,40.38432312011719,2.3962578773498535,96.77125239802263
14355,A,photon_neighbor,photon,34,L1_ch0:32,label_Tbl,40.38432312011719,0.466530442237854,18.840516124704664
14381,A,photon_neighbor,photon,44,L1_ch0:32,label_Hqql,37.719390869140625,6.57424783706665,247.97662383691932
14381,A,photon_neighbor,photon,44,L1_ch0:32,label_Tbl,37.719390869140625,4.820169448852539,181.81385549675906
14381,A,hadron_neighbor,neutral_hadron,36,L1_ch0:32,label_Hqql,37.693603515625,6.57424783706665,247.80709138384555
14381,A,hadron_neighbor,neutral_hadron,36,L1_ch0:32,label_Tbl,37.693603515625,4.820169448852539,181.68955608317629
14381,A,hadron_neighbor,charged_hadron,42,L1_ch0:32,label_Hqql,36.72229766845703,6.57424783706665,241.42148601897134
14381,A,hadron_neighbor,charged_hadron,42,L1_ch0:32,label_Tbl,36.72229766845703,4.820169448852539,177.0076973131654
14596,A,hadron_neighbor,neutral_hadron,53,L1_ch0:32,label_Hqql,37.48825454711914,10.300423622131348,386.1449026896189
14596,A,hadron_neighbor,neutral_hadron,53,L1_ch0:32,label_Tbl,37.48825454711914,5.671156406402588,212.60175493974566
14596,A,photon_neighbor,photon,69,L1_ch0:32,label_Hqql,35.43804168701172,10.300423622131348,365.02684171497094
14596,A,photon_neighbor,photon,69,L1_ch0:32,label_Tbl,35.43804168701172,5.671156406402588,200.97467714365848
14596,A,photon_neighbor,photon,25,L1_ch0:32,label_Hqql,34.58194351196289,10.300423622131348,356.20866784983446
14596,A,photon_neighbor,photon,25,L1_ch0:32,label_Tbl,34.58194351196289,5.671156406402588,196.11961049372076
14600,A,photon_neighbor,photon,40,L1_ch0:32,label_Hqql,40.93827819824219,7.8309783935546875,320.5867720397655
14600,A,photon_neighbor,photon,40,L1_ch0:32,label_Tbl,40.93827819824219,7.621622562408447,312.0161047818765
14600,A,photon_neighbor,photon,41,L1_ch0:32,label_Hqql,39.97671890258789,7.8309783935546875,313.05682197137503
14600,A,photon_neighbor,photon,41,L1_ch0:32,label_Tbl,39.97671890258789,7.621622562408447,304.68746275902413
14600,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Hqql,37.064414978027344,7.8309783935546875,290.25063286267687
14600,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Tbl,37.064414978027344,7.621622562408447,282.4909814590028
14625,A,hadron_neighbor,charged_hadron,63,L1_ch0:32,label_Hqql,65.58155059814453,5.840010166168213,382.9969222062391
14625,A,hadron_neighbor,charged_hadron,63,L1_ch0:32,label_Tbl,65.58155059814453,2.739666700363159,179.6715903319182
14625,A,photon_neighbor,photon,59,L1_ch0:32,label_Hqql,44.703121185302734,5.840010166168213,261.0666821816176
14625,A,photon_neighbor,photon,59,L1_ch0:32,label_Tbl,44.703121185302734,2.739666700363159,122.47165251367278
14625,A,photon_neighbor,photon,56,L1_ch0:32,label_Hqql,42.4605827331543,5.840010166168213,247.97023482304758
14625,A,photon_neighbor,photon,56,L1_ch0:32,label_Tbl,42.4605827331543,2.739666700363159,116.32784459203776
14742,A,photon_neighbor,photon,35,L1_ch0:32,label_Hqql,38.692386627197266,9.1715087890625,354.86756402114406
14742,A,photon_neighbor,photon,35,L1_ch0:32,label_Tbl,38.692386627197266,6.048404216766357,234.02719443269416
14742,A,photon_neighbor,photon,42,L1_ch0:32,label_Hqql,35.86680603027344,9.1715087890625,328.9527267422527
14742,A,photon_neighbor,photon,42,L1_ch0:32,label_Tbl,35.86680603027344,6.048404216766357,216.93694083544688
14742,A,photon_neighbor,photon,18,L1_ch0:32,label_Hqql,33.92150115966797,9.1715087890625,311.11134602408856
14742,A,photon_neighbor,photon,18,L1_ch0:32,label_Tbl,33.92150115966797,6.048404216766357,205.17095065318063
14991,A,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Hqql,39.321556091308594,10.57096004486084,415.6665983429775
14991,A,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Tbl,39.321556091308594,5.181073188781738,203.7278600058562
14991,A,hadron_neighbor,neutral_hadron,26,L1_ch0:32,label_Hqql,38.19317626953125,10.57096004486084,403.738540331542
14991,A,hadron_neighbor,neutral_hadron,26,L1_ch0:32,label_Tbl,38.19317626953125,5.181073188781738,197.8816415644833
14991,A,hard_hadron,charged_hadron,12,L1_ch0:32,label_Hqql,35.873695373535156,10.57096004486084,379.2194004551493
14991,A,hard_hadron,charged_hadron,12,L1_ch0:32,label_Tbl,35.873695373535156,5.181073188781738,185.86424128234648
14999,A,photon_neighbor,photon,27,L1_ch0:32,label_Hqql,39.58574295043945,12.77753734588623,505.8083089138927
14999,A,photon_neighbor,photon,27,L1_ch0:32,label_Tbl,39.58574295043945,10.456819534301758,413.9409701640034
14999,A,photon_neighbor,photon,37,L1_ch0:32,label_Hqql,35.21330642700195,12.77753734588623,449.9393379431531
14999,A,photon_neighbor,photon,37,L1_ch0:32,label_Tbl,35.21330642700195,10.456819534301758,368.21919051322766
14999,A,photon_neighbor,photon,41,L1_ch0:32,label_Hqql,35.18507385253906,12.77753734588623,449.578595168583
14999,A,photon_neighbor,photon,41,L1_ch0:32,label_Tbl,35.18507385253906,10.456819534301758,367.9239675770805
15006,A,photon_neighbor,photon,40,L1_ch0:32,label_Hqql,41.07318115234375,4.654712677001953,191.18385699461214
15006,A,photon_neighbor,photon,40,L1_ch0:32,label_Tbl,41.07318115234375,4.460634231567383,183.21243784751277
15006,A,hard_hadron,charged_hadron,11,L1_ch0:32,label_Hqql,40.45407485961914,4.654712677001953,188.30209508545522
15006,A,hard_hadron,charged_hadron,11,L1_ch0:32,label_Tbl,40.45407485961914,4.460634231567383,180.4508311252066
15006,A,photon_neighbor,photon,49,L1_ch0:32,label_Hqql,39.71167755126953,4.654712677001953,184.84644892290817
15006,A,photon_neighbor,photon,49,L1_ch0:32,label_Tbl,39.71167755126953,4.460634231567383,177.13926827815885
15112,A,photon_neighbor,photon,45,L1_ch0:32,label_Hqql,51.55812454223633,5.688747406005859,293.30114724817395
15112,A,photon_neighbor,photon,45,L1_ch0:32,label_Tbl,51.55812454223633,2.7731666564941406,142.979271851902
15112,A,hard_hadron,neutral_hadron,22,L1_ch0:32,label_Hqql,36.64130401611328,5.688747406005859,208.4431231743365
15112,A,hard_hadron,neutral_hadron,22,L1_ch0:32,label_Tbl,36.64130401611328,2.7731666564941406,101.6124425479502
15112,A,hard_hadron,charged_hadron,25,L1_ch0:32,label_Hqql,34.816802978515625,5.688747406005859,198.06399762944784
15112,A,hard_hadron,charged_hadron,25,L1_ch0:32,label_Tbl,34.816802978515625,2.7731666564941406,96.55279710574541
15233,A,photon_neighbor,photon,45,L1_ch0:32,label_Hqql,39.37260437011719,14.37677001953125,566.0508780991659
15233,A,photon_neighbor,photon,45,L1_ch0:32,label_Tbl,39.37260437011719,6.214186191558838,244.66869440249138
15233,A,hard_hadron,neutral_hadron,6,L1_ch0:32,label_Hqql,38.33711242675781,14.37677001953125,551.1638485724106
15233,A,hard_hadron,neutral_hadron,6,L1_ch0:32,label_Tbl,38.33711242675781,6.214186191558838,238.23395466659713
15233,A,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,37.67281723022461,14.37677001953125,541.6134293067735
15233,A,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,37.67281723022461,6.214186191558838,234.10590062918163
15292,A,photon_neighbor,photon,43,L1_ch0:32,label_Hqql,44.94648361206055,11.187090873718262,502.82039662220996
15292,A,photon_neighbor,photon,43,L1_ch0:32,label_Tbl,44.94648361206055,11.519582748413086,517.7647372193242
15292,A,hadron_neighbor,charged_hadron,40,L1_ch0:32,label_Hqql,43.026676177978516,11.187090873718262,481.3433363970944
15292,A,hadron_neighbor,charged_hadron,40,L1_ch0:32,label_Tbl,43.026676177978516,11.519582748413086,495.6493566213976
15292,A,photon_neighbor,photon,45,L1_ch0:32,label_Hqql,39.36910629272461,11.187090873718262,440.42576971378367
15292,A,photon_neighbor,photon,45,L1_ch0:32,label_Tbl,39.36910629272461,11.519582748413086,453.5156776701115
15512,A,photon_neighbor,photon,34,L1_ch0:32,label_Hqql,39.40504455566406,5.440409183502197,214.37956627694803
15512,A,photon_neighbor,photon,34,L1_ch0:32,label_Tbl,39.40504455566406,4.477149963378906,176.42229378933553
15512,A,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,39.108489990234375,5.440409183502197,212.76618809577485
15512,A,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,39.108489990234375,4.477149963378906,175.09457452758215
15512,A,photon_neighbor,photon,44,L1_ch0:32,label_Hqql,36.17348098754883,5.440409183502197,196.79853816390278
15512,A,photon_neighbor,photon,44,L1_ch0:32,label_Tbl,36.17348098754883,4.477149963378906,161.9540990786918
15540,A,photon_neighbor,photon,41,L1_ch0:32,label_Hqql,48.01060485839844,4.484287261962891,215.29334380564978
15540,A,photon_neighbor,photon,41,L1_ch0:32,label_Tbl,48.01060485839844,0.7321979999542236,35.15326885391187
15540,A,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,43.50767135620117,4.484287261962891,195.10089646028064
15540,A,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,43.50767135620117,0.7321979999542236,31.856229949676163
15540,A,photon_neighbor,photon,37,L1_ch0:32,label_Hqql,38.78935623168945,4.484287261962891,173.9426160495059
15540,A,photon_neighbor,photon,37,L1_ch0:32,label_Tbl,38.78935623168945,0.7321979999542236,28.40148905235492
15590,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Hqql,39.09392547607422,5.5009260177612305,215.05279178775527
15590,A,particle0_best_lepton,muon,0,L1_ch0:32,label_Tbl,39.09392547607422,3.377288341522217,132.03145873468384
15590,A,photon_neighbor,photon,30,L1_ch0:32,label_Hqql,36.2818603515625,5.5009260177612305,199.58382958068978
15590,A,photon_neighbor,photon,30,L1_ch0:32,label_Tbl,36.2818603515625,3.377288341522217,122.53430397406919
15590,A,hard_hadron,neutral_hadron,13,L1_ch0:32,label_Hqql,34.9310302734375,5.5009260177612305,192.15301325835753
15590,A,hard_hadron,neutral_hadron,13,L1_ch0:32,label_Tbl,34.9310302734375,3.377288341522217,117.97216129984008
15684,A,hadron_neighbor,neutral_hadron,42,L1_ch0:32,label_Hqql,45.49465560913086,5.006530284881592,227.77037110737183
15684,A,hadron_neighbor,neutral_hadron,42,L1_ch0:32,label_Tbl,45.49465560913086,3.5007853507995605,159.26702389611637
15684,A,photon_neighbor,photon,50,L1_ch0:32,label_Hqql,36.491844177246094,5.006530284881592,182.69752302456254
15684,A,photon_neighbor,photon,50,L1_ch0:32,label_Tbl,36.491844177246094,3.5007853507995605,127.75011351936337
15684,A,photon_neighbor,photon,52,L1_ch0:32,label_Hqql,36.35422134399414,5.006530284881592,182.00851014199543
15684,A,photon_neighbor,photon,52,L1_ch0:32,label_Tbl,36.35422134399414,3.5007853507995605,127.2683255207794
15800,A,photon_neighbor,photon,50,L1_ch0:32,label_Hqql,52.24186325073242,4.773425102233887,249.37262142851614
15800,A,photon_neighbor,photon,50,L1_ch0:32,label_Tbl,52.24186325073242,2.132575273513794,111.40970581080092
15800,A,photon_neighbor,photon,27,L1_ch0:32,label_Hqql,42.71915817260742,4.773425102233887,203.91670196742416
15800,A,photon_neighbor,photon,27,L1_ch0:32,label_Tbl,42.71915817260742,2.132575273513794,91.1018204242273
15800,A,photon_neighbor,photon,54,L1_ch0:32,label_Hqql,39.336795806884766,4.773425102233887,187.77124854603244
15800,A,photon_neighbor,photon,54,L1_ch0:32,label_Tbl,39.336795806884766,2.132575273513794,83.88867807702354
16360,A,photon_neighbor,photon,16,L1_ch0:32,label_Hqql,35.778404235839844,6.570024490356445,235.06499205534055
16360,A,photon_neighbor,photon,16,L1_ch0:32,label_Tbl,35.778404235839844,1.2836636304855347,45.927436274357206
16360,A,photon_neighbor,photon,7,L1_ch0:32,label_Hqql,35.67185592651367,6.570024490356445,234.36496705366153
16360,A,photon_neighbor,photon,7,L1_ch0:32,label_Tbl,35.67185592651367,1.2836636304855347,45.790664084785476
16360,A,photon_neighbor,photon,18,L1_ch0:32,label_Hqql,33.71875762939453,6.570024490356445,221.5330634095153
16360,A,photon_neighbor,photon,18,L1_ch0:32,label_Tbl,33.71875762939453,1.2836636304855347,43.283542834010404
12649,B,photon_neighbor,photon,78,L1_ch0:32,label_Hqql,52.46376419067383,9.98011302947998,523.5942965749091
12649,B,photon_neighbor,photon,78,L1_ch0:32,label_Tbl,52.46376419067383,7.124602317810059,373.7834559539151
12649,B,photon_neighbor,photon,69,L1_ch0:32,label_Hqql,42.90313720703125,9.98011302947998,428.1781586454599
12649,B,photon_neighbor,photon,69,L1_ch0:32,label_Tbl,42.90313720703125,7.124602317810059,305.6677907865378
12649,B,photon_neighbor,photon,72,L1_ch0:32,label_Hqql,39.37551498413086,9.98011302947998,392.9720901356086
12649,B,photon_neighbor,photon,72,L1_ch0:32,label_Tbl,39.37551498413086,7.124602317810059,280.5348853209034
12982,B,hadron_neighbor,charged_hadron,34,L1_ch0:32,label_Hqql,64.60608673095703,4.494996547698975,290.4041368159924
12982,B,hadron_neighbor,charged_hadron,34,L1_ch0:32,label_Tbl,64.60608673095703,3.946375608444214,254.9598848320802
12982,B,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Hqql,43.81806182861328,4.494996547698975,196.96203664647692
12982,B,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Tbl,43.81806182861328,3.946375608444214,172.92253040973992
12982,B,photon_neighbor,photon,41,L1_ch0:32,label_Hqql,38.99267578125,4.494996547698975,175.27194302226417
12982,B,photon_neighbor,photon,41,L1_ch0:32,label_Tbl,38.99267578125,3.946375608444214,153.87974461109843
13045,B,photon_neighbor,photon,52,L1_ch0:32,label_Hqql,41.79109191894531,4.008045196533203,167.50058522360632
13045,B,photon_neighbor,photon,52,L1_ch0:32,label_Tbl,41.79109191894531,3.6703433990478516,153.38765836370294
13045,B,photon_neighbor,photon,50,L1_ch0:32,label_Hqql,41.29574203491211,4.008045196533203,165.51520050030376
13045,B,photon_neighbor,photon,50,L1_ch0:32,label_Tbl,41.29574203491211,3.6703433990478516,151.56955418662255
13045,B,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,40.0037841796875,4.008045196533203,160.33697502454743
13045,B,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,40.0037841796875,3.6703433990478516,146.8276252008509
13583,B,photon_neighbor,photon,39,L1_ch0:32,label_Hqql,42.030574798583984,5.027308464050293,211.3006644338202
13583,B,photon_neighbor,photon,39,L1_ch0:32,label_Tbl,42.030574798583984,4.997615814208984,210.05266529369692
13583,B,hadron_neighbor,charged_hadron,25,L1_ch0:32,label_Hqql,40.723140716552734,5.027308464050293,204.72779000703667
13583,B,hadron_neighbor,charged_hadron,25,L1_ch0:32,label_Tbl,40.723140716552734,4.997615814208984,203.51861204930174
13583,B,photon_neighbor,photon,34,L1_ch0:32,label_Hqql,37.69120407104492,5.027308464050293,189.485309246611
13583,B,photon_neighbor,photon,34,L1_ch0:32,label_Tbl,37.69120407104492,4.997615814208984,188.36615752203215
13787,B,photon_neighbor,photon,35,L1_ch0:32,label_Hqql,39.7078857421875,5.951271057128906,236.31239115726203
13787,B,photon_neighbor,photon,35,L1_ch0:32,label_Tbl,39.7078857421875,3.6420507431030273,144.6181347743841
13787,B,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,37.926536560058594,5.951271057128906,225.71109932701802
13787,B,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,37.926536560058594,3.6420507431030273,138.13037066188554
13787,B,photon_neighbor,photon,40,L1_ch0:32,label_Hqql,37.57310485839844,5.951271057128906,223.6077314702561
13787,B,photon_neighbor,photon,40,L1_ch0:32,label_Tbl,37.57310485839844,3.6420507431030273,136.843154470218
13997,B,photon_neighbor,photon,13,L1_ch0:32,label_Hqql,35.64309310913086,1.8231010437011719,64.98096024799452
13997,B,photon_neighbor,photon,13,L1_ch0:32,label_Tbl,35.64309310913086,1.3243954181671143,47.20554920303675
13997,B,hard_hadron,charged_hadron,17,L1_ch0:32,label_Hqql,33.684349060058594,1.8231010437011719,61.40997192778741
13997,B,hard_hadron,charged_hadron,17,L1_ch0:32,label_Tbl,33.684349060058594,1.3243954181671143,44.61139755908334
13997,B,photon_neighbor,photon,35,L1_ch0:32,label_Hqql,33.426815032958984,1.8231010437011719,60.940461374193546
13997,B,photon_neighbor,photon,35,L1_ch0:32,label_Tbl,33.426815032958984,1.3243954181671143,44.270320673570495
14711,B,hadron_neighbor,charged_hadron,57,L1_ch0:32,label_Hqql,40.261512756347656,6.056961536407471,243.86243416277648
14711,B,hadron_neighbor,charged_hadron,57,L1_ch0:32,label_Tbl,40.261512756347656,4.561741828918457,183.66262683616515
14711,B,hadron_neighbor,charged_hadron,48,L1_ch0:32,label_Hqql,39.71950912475586,6.056961536407471,240.5795390136318
14711,B,hadron_neighbor,charged_hadron,48,L1_ch0:32,label_Tbl,39.71950912475586,4.561741828918457,181.19014619850714
14711,B,photon_neighbor,photon,69,L1_ch0:32,label_Hqql,36.949398040771484,6.056961536407471,223.80108272636244
14711,B,photon_neighbor,photon,69,L1_ch0:32,label_Tbl,36.949398040771484,4.561741828918457,168.55361459594496
15288,B,photon_neighbor,photon,39,L1_ch0:32,label_Hqql,38.907535552978516,3.35183048248291,130.41146366476096
15288,B,photon_neighbor,photon,39,L1_ch0:32,label_Tbl,38.907535552978516,1.103034496307373,42.916353881240866
15288,B,hadron_neighbor,charged_hadron,31,L1_ch0:32,label_Hqql,35.60088348388672,3.35183048248291,119.32812646461389
15288,B,hadron_neighbor,charged_hadron,31,L1_ch0:32,label_Tbl,35.60088348388672,1.103034496307373,39.26900258174646
15288,B,hard_hadron,charged_hadron,9,L1_ch0:32,label_Hqql,35.51616287231445,3.35183048248291,119.04415733625137
15288,B,hard_hadron,charged_hadron,9,L1_ch0:32,label_Tbl,35.51616287231445,1.103034496307373,39.175552824633996
15528,B,hardest_hadron,charged_hadron,1,L1_ch0:32,label_Hqql,69.5096206665039,9.622023582458496,668.823209260845
15528,B,hardest_hadron,charged_hadron,1,L1_ch0:32,label_Tbl,69.5096206665039,10.894298553466797,757.2585598791193
15528,B,photon_neighbor,photon,51,L1_ch0:32,label_Hqql,65.5853042602539,9.622023582458496,631.0633442548788
15528,B,photon_neighbor,photon,51,L1_ch0:32,label_Tbl,65.5853042602539,10.894298553466797,714.5058853311639
15528,B,photon_neighbor,photon,50,L1_ch0:32,label_Hqql,60.0047607421875,9.622023582458496,577.3672229211079
15528,B,photon_neighbor,photon,50,L1_ch0:32,label_Tbl,60.0047607421875,10.894298553466797,653.7097781547345
15658,B,hadron_neighbor,charged_hadron,71,L1_ch0:32,label_Hqql,66.66266632080078,7.003173351287842,466.85020830362555
15658,B,hadron_neighbor,charged_hadron,71,L1_ch0:32,label_Tbl,66.66266632080078,5.522326946258545,368.13303853280013
15658,B,photon_neighbor,photon,69,L1_ch0:32,label_Hqql,37.57427215576172,7.003173351287842,263.13914145526724
15658,B,photon_neighbor,photon,69,L1_ch0:32,label_Tbl,37.57427215576172,5.522326946258545,207.4974156118151
15658,B,hard_hadron,neutral_hadron,29,L1_ch0:32,label_Hqql,36.54415512084961,7.003173351287842,255.9250532876631
15658,B,hard_hadron,neutral_hadron,29,L1_ch0:32,label_Tbl,36.54415512084961,5.522326946258545,201.80877255212
15893,B,photon_neighbor,photon,43,L1_ch0:32,label_Hqql,42.19221496582031,6.11680793762207,258.0816754087864
15893,B,photon_neighbor,photon,43,L1_ch0:32,label_Tbl,42.19221496582031,4.296263694763184,181.26888135929767
15893,B,photon_neighbor,photon,44,L1_ch0:32,label_Hqql,31.972827911376953,6.11680793762207,195.57164755653503
15893,B,photon_neighbor,photon,44,L1_ch0:32,label_Tbl,31.972827911376953,4.296263694763184,137.3636997745598
15893,B,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Hqql,31.297407150268555,6.11680793762207,191.44022848375243
15893,B,hard_hadron,neutral_hadron,16,L1_ch0:32,label_Tbl,31.297407150268555,4.296263694763184,134.46191407992046
20480,C,photon_neighbor,photon,16,L1_ch0:32,label_Hqql,74.33453369140625,21.40218734741211,1590.921616445994
20480,C,photon_neighbor,photon,16,L1_ch0:32,label_Tbl,74.33453369140625,3.898621082305908,289.80218019269523
20480,C,hadron_neighbor,charged_hadron,15,L1_ch0:32,label_Hqql,56.02894592285156,21.40218734741211,1199.141997518891
20480,C,hadron_neighbor,charged_hadron,15,L1_ch0:32,label_Tbl,56.02894592285156,3.898621082305908,218.43562979420676
20480,C,photon_neighbor,photon,13,L1_ch0:32,label_Hqql,48.137603759765625,21.40218734741211,1030.2500141219934
20480,C,photon_neighbor,photon,13,L1_ch0:32,label_Tbl,48.137603759765625,3.898621082305908,187.67027686951042
20481,C,photon_neighbor,photon,25,L1_ch0:32,label_Hqql,52.83194351196289,16.031902313232422,846.9965574020025
20481,C,photon_neighbor,photon,25,L1_ch0:32,label_Tbl,52.83194351196289,6.9740400314331055,368.45208899084173
20481,C,photon_neighbor,photon,24,L1_ch0:32,label_Hqql,48.89751434326172,16.031902313232422,783.9201733110531
20481,C,photon_neighbor,photon,24,L1_ch0:32,label_Tbl,48.89751434326172,6.9740400314331055,341.0132224674817
20481,C,photon_neighbor,photon,22,L1_ch0:32,label_Hqql,37.5788688659668,16.031902313232422,602.4607547009509
20481,C,photon_neighbor,photon,22,L1_ch0:32,label_Tbl,37.5788688659668,6.9740400314331055,262.07653580722763
20482,C,hadron_neighbor,charged_hadron,14,L1_ch0:32,label_Hqql,42.59181594848633,7.595152378082275,323.4913321879885
20482,C,hadron_neighbor,charged_hadron,14,L1_ch0:32,label_Tbl,42.59181594848633,4.203465938568115,179.0332476012245
20482,C,photon_neighbor,photon,15,L1_ch0:32,label_Hqql,42.317771911621094,7.595152378082275,321.40992596969227
20482,C,photon_neighbor,photon,15,L1_ch0:32,label_Tbl,42.317771911621094,4.203465938568115,177.88131282659378
20482,C,hadron_neighbor,charged_hadron,13,L1_ch0:32,label_Hqql,40.54651641845703,7.595152378082275,307.95697059859594
20482,C,hadron_neighbor,charged_hadron,13,L1_ch0:32,label_Tbl,40.54651641845703,4.203465938568115,170.43590069257698
20483,C,photon_neighbor,photon,29,L1_ch0:32,label_Hqql,50.1873893737793,3.83236026763916,192.33615697260757
20483,C,photon_neighbor,photon,29,L1_ch0:32,label_Tbl,50.1873893737793,2.55318546295166,128.13771297262792
20483,C,photon_neighbor,photon,23,L1_ch0:32,label_Hqql,43.3711051940918,3.83236026763916,166.2137003094358
20483,C,photon_neighbor,photon,23,L1_ch0:32,label_Tbl,43.3711051940918,2.55318546295166,110.73447529370242
20483,C,photon_neighbor,photon,18,L1_ch0:32,label_Hqql,40.44624328613281,3.83236026763916,155.00457574504253
20483,C,photon_neighbor,photon,18,L1_ch0:32,label_Tbl,40.44624328613281,2.55318546295166,103.26676038916048
20484,C,photon_neighbor,photon,40,L1_ch0:32,label_Hqql,58.59283447265625,3.874934196472168,227.043377966329
20484,C,photon_neighbor,photon,40,L1_ch0:32,label_Tbl,58.59283447265625,1.7886499166488647,104.80206849573733
20484,C,photon_neighbor,photon,38,L1_ch0:32,label_Hqql,52.67170715332031,3.874934196472168,204.0993992349686
20484,C,photon_neighbor,photon,38,L1_ch0:32,label_Tbl,52.67170715332031,1.7886499166488647,94.21124460953979
20484,C,photon_neighbor,photon,39,L1_ch0:32,label_Hqql,48.335906982421875,3.874934196472168,187.29845888368436
20484,C,photon_neighbor,photon,39,L1_ch0:32,label_Tbl,48.335906982421875,1.7886499166488647,86.45601599525617
20485,C,hard_hadron,neutral_hadron,3,L1_ch0:32,label_Hqql,46.966697692871094,7.836625099182129,368.060401965653
20485,C,hard_hadron,neutral_hadron,3,L1_ch0:32,label_Tbl,46.966697692871094,0.9759055376052856,45.835060361506294
20485,C,photon_neighbor,photon,10,L1_ch0:32,label_Hqql,44.266944885253906,7.836625099182129,346.9034513518927
20485,C,photon_neighbor,photon,10,L1_ch0:32,label_Tbl,44.266944885253906,0.9759055376052856,43.20035664638726
20485,C,hadron_neighbor,charged_hadron,16,L1_ch0:32,label_Hqql,43.768890380859375,7.836625099182129,343.0003849219938
20485,C,hadron_neighbor,charged_hadron,16,L1_ch0:32,label_Tbl,43.768890380859375,0.9759055376052856,42.714302497519384
