event_index,group,true_label,pred_label,confidence,missing_pt_proxy,lead_idx,particle0_idx,particle0_pt,particle0_pt_rank,particle0_pid,particle0_iso_pt_ratio,particle0_knn_pt_sum,particle0_charge,particle0_is_charged_hadron,particle0_is_neutral_hadron,particle0_is_photon,particle0_is_electron,particle0_is_muon,particle0_is_lepton,particle0_knn_charged_hadron_frac,particle0_knn_neutral_hadron_frac,particle0_knn_photon_frac,particle0_knn_electron_frac,particle0_knn_muon_frac,leading_idx,leading_pt,leading_pt_rank,leading_pid,leading_iso_pt_ratio,leading_knn_pt_sum,leading_charge,leading_is_charged_hadron,leading_is_neutral_hadron,leading_is_photon,leading_is_electron,leading_is_muon,leading_is_lepton,leading_knn_charged_hadron_frac,leading_knn_neutral_hadron_frac,leading_knn_photon_frac,leading_knn_electron_frac,leading_knn_muon_frac,best_lepton_idx,best_lepton_pt,best_lepton_pt_rank,best_lepton_pid,best_lepton_iso_pt_ratio,best_lepton_knn_pt_sum,best_lepton_charge,best_lepton_is_charged_hadron,best_lepton_is_neutral_hadron,best_lepton_is_photon,best_lepton_is_electron,best_lepton_is_muon,best_lepton_is_lepton,best_lepton_knn_charged_hadron_frac,best_lepton_knn_neutral_hadron_frac,best_lepton_knn_photon_frac,best_lepton_knn_electron_frac,best_lepton_knn_muon_frac,has_lepton,deltaR_p0_lepton,deltaR_lead_lepton
13296,Hqql_correct,label_Hqql,label_Hqql,0.9999879598617554,659.965626293396,0,0,412.71478271484375,0,muon,0.19567131212671135,1696.510009765625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.4375,0.0,0.25,0,412.71478271484375,0,muon,0.19567131212671135,1696.510009765625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.4375,0.0,0.25,0,412.71478271484375,0,muon,0.19567131212671135,1696.510009765625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.4375,0.0,0.25,1,3.162277789670043e-05,3.162277789670043e-05
13297,Hqql_correct,label_Hqql,label_Hqql,0.9793233871459961,529.3278367581696,0,0,388.16900634765625,0,muon,0.16276759223568385,1996.63623046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.3125,0.0,0.3125,0,388.16900634765625,0,muon,0.16276759223568385,1996.63623046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.3125,0.0,0.3125,0,388.16900634765625,0,muon,0.16276759223568385,1996.63623046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.3125,0.0,0.3125,1,3.162277789670043e-05,3.162277789670043e-05
13298,Hqql_correct,label_Hqql,label_Hqql,0.9998936653137207,515.029610620526,0,0,98.57878875732422,0,muon,0.13757863931349223,617.9480590820312,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.625,0.0,0.375,0,98.57878875732422,0,muon,0.13757863931349223,617.9480590820312,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.625,0.0,0.375,0,98.57878875732422,0,muon,0.13757863931349223,617.9480590820312,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.625,0.0,0.375,1,3.162277789670043e-05,3.162277789670043e-05
13299,Hqql_correct,label_Hqql,label_Hqql,0.9995133876800537,629.1149685511053,0,0,432.7926940917969,0,electron,0.16504505482083692,2189.477294921875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,0,432.7926940917969,0,electron,0.16504505482083692,2189.477294921875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,0,432.7926940917969,0,electron,0.16504505482083692,2189.477294921875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13301,Hqql_correct,label_Hqql,label_Hqql,0.9247766137123108,702.035213847563,0,0,175.38694763183594,0,electron,0.19247399899624876,735.837158203125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0,175.38694763183594,0,electron,0.19247399899624876,735.837158203125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0,175.38694763183594,0,electron,0.19247399899624876,735.837158203125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13302,Hqql_to_Tbl,label_Hqql,label_Tbl,0.7576273083686829,509.1980470079597,0,0,128.75238037109375,0,electron,0.26238495433996123,361.94793701171875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.0,0.5,0.125,0.0,0,128.75238037109375,0,electron,0.26238495433996123,361.94793701171875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.0,0.5,0.125,0.0,0,128.75238037109375,0,electron,0.26238495433996123,361.94793701171875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.0,0.5,0.125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13303,Hqql_correct,label_Hqql,label_Hqql,0.9479272365570068,657.6498052993051,0,0,298.4952392578125,0,muon,0.2992899358746515,698.8494873046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.1875,0.375,0.0,0.125,0,298.4952392578125,0,muon,0.2992899358746515,698.8494873046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.1875,0.375,0.0,0.125,0,298.4952392578125,0,muon,0.2992899358746515,698.8494873046875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.1875,0.375,0.0,0.125,1,3.162277789670043e-05,3.162277789670043e-05
13304,Hqql_correct,label_Hqql,label_Hqql,0.999966025352478,556.500020833115,0,0,136.9666748046875,0,charged_hadron,0.11400308328162526,1064.462890625,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.5625,0.0,0.0,0,136.9666748046875,0,charged_hadron,0.11400308328162526,1064.462890625,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.5625,0.0,0.0,2,69.62004852294922,2,muon,0.11104246871960824,557.3477172851562,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.0,0.125,0.0,0.4375,1,0.09003473818302155,0.09003473818302155
13305,Hqql_correct,label_Hqql,label_Hqql,0.9998100399971008,500.6096634427355,0,0,341.6391906738281,0,electron,0.12038285221502107,2496.2998046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,0,341.6391906738281,0,electron,0.12038285221502107,2496.2998046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,0,341.6391906738281,0,electron,0.12038285221502107,2496.2998046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13306,Hqql_correct,label_Hqql,label_Hqql,0.9997231364250183,503.6137227291982,0,0,332.61114501953125,0,muon,0.1401555704685593,2040.545654296875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.0,0.0,0.0,0.375,0,332.61114501953125,0,muon,0.1401555704685593,2040.545654296875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.0,0.0,0.0,0.375,0,332.61114501953125,0,muon,0.1401555704685593,2040.545654296875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.0,0.0,0.0,0.375,1,3.162277789670043e-05,3.162277789670043e-05
13307,Hqql_correct,label_Hqql,label_Hqql,0.8254622220993042,834.2000947217623,0,0,219.4315643310547,0,muon,0.18401247828244832,973.0504150390625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,0,219.4315643310547,0,muon,0.18401247828244832,973.0504150390625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,0,219.4315643310547,0,muon,0.18401247828244832,973.0504150390625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,1,3.162277789670043e-05,3.162277789670043e-05
13308,Hqql_correct,label_Hqql,label_Hqql,0.9933781027793884,696.799540332035,0,0,166.7930450439453,0,electron,0.19163735626451872,703.5646362304688,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,0,166.7930450439453,0,electron,0.19163735626451872,703.5646362304688,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,0,166.7930450439453,0,electron,0.19163735626451872,703.5646362304688,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13309,Hqql_correct,label_Hqql,label_Hqql,0.9986013770103455,921.4955076609798,0,0,172.783935546875,0,charged_hadron,0.12101215331538073,1255.0390625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,172.783935546875,0,charged_hadron,0.12101215331538073,1255.0390625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,86.76902770996094,2,electron,0.19241682478088606,364.17401123046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.375,0.125,0.0,1,0.17117094993591309,0.17117094993591309
13310,Hqql_correct,label_Hqql,label_Hqql,0.9995071887969971,883.0483046955745,0,0,195.11253356933594,0,neutral_hadron,0.1589454275218996,1032.431640625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.5,0.0,0.25,0,195.11253356933594,0,neutral_hadron,0.1589454275218996,1032.431640625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.5,0.0,0.25,1,88.47618103027344,1,muon,0.1355095646902394,564.4384765625,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.3125,0.0,0.1875,1,0.06869888305664062,0.06869888305664062
13311,Hqql_correct,label_Hqql,label_Hqql,0.9750245213508606,586.3827374151022,0,0,88.5600814819336,0,electron,0.14155200202586696,537.0762939453125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.75,0.1875,0.0,0,88.5600814819336,0,electron,0.14155200202586696,537.0762939453125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.75,0.1875,0.0,0,88.5600814819336,0,electron,0.14155200202586696,537.0762939453125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.75,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13313,Hqql_correct,label_Hqql,label_Hqql,0.9919706583023071,577.3213591957107,0,0,246.4465789794922,0,electron,0.19342676406027076,1027.661376953125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.5625,0.25,0.0,0,246.4465789794922,0,electron,0.19342676406027076,1027.661376953125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.5625,0.25,0.0,0,246.4465789794922,0,electron,0.19342676406027076,1027.661376953125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.5625,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13314,Hqql_correct,label_Hqql,label_Hqql,0.9959465861320496,522.6984093539172,0,0,452.97222900390625,0,muon,0.1235568223513225,3213.13232421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,0,452.97222900390625,0,muon,0.1235568223513225,3213.13232421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,0,452.97222900390625,0,muon,0.1235568223513225,3213.13232421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
13315,Hqql_correct,label_Hqql,label_Hqql,0.999371349811554,665.6815069954486,0,0,289.7848815917969,0,electron,0.1057870542662163,2449.537841796875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.5,0.0,0.4375,0.0,0,289.7848815917969,0,electron,0.1057870542662163,2449.537841796875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.5,0.0,0.4375,0.0,0,289.7848815917969,0,electron,0.1057870542662163,2449.537841796875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.5,0.0,0.4375,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13316,Hqql_correct,label_Hqql,label_Hqql,0.9887295365333557,567.5718491685116,0,0,168.9170379638672,0,charged_hadron,0.10713479518029893,1407.7606201171875,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.125,0.0,0.3125,0.0,0,168.9170379638672,0,charged_hadron,0.10713479518029893,1407.7606201171875,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.125,0.0,0.3125,0.0,1,135.3598175048828,1,electron,0.1779336139732752,625.372314453125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4375,0.3125,0.0,0.25,0.0,1,0.2389650046825409,0.2389650046825409
13318,Hqql_correct,label_Hqql,label_Hqql,0.9985803365707397,602.2891291954901,0,0,261.9892578125,0,muon,0.23262626834132052,864.234619140625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.5,0.25,0.0,0.1875,0,261.9892578125,0,muon,0.23262626834132052,864.234619140625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.5,0.25,0.0,0.1875,0,261.9892578125,0,muon,0.23262626834132052,864.234619140625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.5,0.25,0.0,0.1875,1,3.162277789670043e-05,3.162277789670043e-05
13319,Hqql_correct,label_Hqql,label_Hqql,0.9321144819259644,500.31794687039866,0,0,382.8013610839844,0,electron,0.2401434232472375,1211.251708984375,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.1875,0.1875,0.0,0,382.8013610839844,0,electron,0.2401434232472375,1211.251708984375,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.1875,0.1875,0.0,0,382.8013610839844,0,electron,0.2401434232472375,1211.251708984375,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.1875,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13320,Hqql_correct,label_Hqql,label_Hqql,0.9954620003700256,599.2570498318449,0,0,370.50311279296875,0,muon,0.12149464810527369,2679.03955078125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,0,370.50311279296875,0,muon,0.12149464810527369,2679.03955078125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,0,370.50311279296875,0,muon,0.12149464810527369,2679.03955078125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
13321,Hqql_correct,label_Hqql,label_Hqql,0.9837037920951843,532.9924533244863,0,0,110.20145416259766,0,electron,0.23637245825343764,356.01806640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.625,0.1875,0.0,0,110.20145416259766,0,electron,0.23637245825343764,356.01806640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.625,0.1875,0.0,0,110.20145416259766,0,electron,0.23637245825343764,356.01806640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.625,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13322,Hqql_correct,label_Hqql,label_Hqql,0.9999887943267822,561.4759309347303,0,0,356.64874267578125,0,muon,0.12319074822108297,2538.44482421875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.0,0.125,0.0,0.4375,0,356.64874267578125,0,muon,0.12319074822108297,2538.44482421875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.0,0.125,0.0,0.4375,0,356.64874267578125,0,muon,0.12319074822108297,2538.44482421875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.0,0.125,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
13323,Hqql_correct,label_Hqql,label_Hqql,0.9023502469062805,634.286473675522,0,0,293.2331848144531,0,electron,0.23224047116802854,969.3942260742188,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3125,0.1875,0.0,0,293.2331848144531,0,electron,0.23224047116802854,969.3942260742188,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3125,0.1875,0.0,0,293.2331848144531,0,electron,0.23224047116802854,969.3942260742188,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3125,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13324,Hqql_correct,label_Hqql,label_Hqql,0.9927123785018921,577.6223420285239,0,0,214.4774169921875,0,electron,0.13533696342657056,1370.28857421875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,0,214.4774169921875,0,electron,0.13533696342657056,1370.28857421875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,0,214.4774169921875,0,electron,0.13533696342657056,1370.28857421875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,0.0,0.375,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13325,Hqql_correct,label_Hqql,label_Hqql,0.999940037727356,566.2074349847682,0,0,170.41705322265625,0,neutral_hadron,0.09422157919571841,1638.266845703125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0,170.41705322265625,0,neutral_hadron,0.09422157919571841,1638.266845703125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,1,121.52229309082031,1,electron,0.054737193380914366,2098.582275390625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.4375,0.0,0.375,0.0,1,0.09009544551372528,0.09009544551372528
13326,Hqql_correct,label_Hqql,label_Hqql,0.9984939098358154,655.9410714994559,0,0,385.7747497558594,0,muon,0.11983352205993955,2833.48095703125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,0,385.7747497558594,0,muon,0.11983352205993955,2833.48095703125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,0,385.7747497558594,0,muon,0.11983352205993955,2833.48095703125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
13327,Hqql_correct,label_Hqql,label_Hqql,0.9893755912780762,569.0603219929462,0,0,109.68197631835938,0,electron,0.18531305249156116,482.1920166015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0,109.68197631835938,0,electron,0.18531305249156116,482.1920166015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0,109.68197631835938,0,electron,0.18531305249156116,482.1920166015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13328,Hqql_correct,label_Hqql,label_Hqql,0.9957220554351807,525.5965766446227,0,0,104.05162048339844,0,electron,0.1716204938787943,502.2373962402344,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8125,0.0,0.0,0.1875,0.0,0,104.05162048339844,0,electron,0.1716204938787943,502.2373962402344,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8125,0.0,0.0,0.1875,0.0,0,104.05162048339844,0,electron,0.1716204938787943,502.2373962402344,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8125,0.0,0.0,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13329,Hqql_correct,label_Hqql,label_Hqql,0.6228145360946655,669.1749883951528,0,0,190.4641876220703,0,charged_hadron,0.131662635316735,1256.1435546875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.3125,0.0,0.0,0,190.4641876220703,0,charged_hadron,0.131662635316735,1256.1435546875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.3125,0.0,0.0,,,,,,,,,,,,,,,,,,,0,,
13330,Hqql_correct,label_Hqql,label_Hqql,0.9993871450424194,615.395203662795,0,0,272.267822265625,0,electron,0.11220312868333328,2154.2939453125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.3125,0.25,0.25,0.0,0,272.267822265625,0,electron,0.11220312868333328,2154.2939453125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.3125,0.25,0.25,0.0,0,272.267822265625,0,electron,0.11220312868333328,2154.2939453125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.3125,0.25,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13331,Hqql_correct,label_Hqql,label_Hqql,0.9960393905639648,959.7947631344219,0,0,274.8932189941406,0,electron,0.18514307412120562,1209.8677978515625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,0,274.8932189941406,0,electron,0.18514307412120562,1209.8677978515625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,0,274.8932189941406,0,electron,0.18514307412120562,1209.8677978515625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.5,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13332,Hqql_correct,label_Hqql,label_Hqql,0.9950994849205017,640.6683835533715,0,0,451.3782958984375,0,electron,0.06217684946982912,6808.20947265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0625,0,451.3782958984375,0,electron,0.06217684946982912,6808.20947265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0625,0,451.3782958984375,0,electron,0.06217684946982912,6808.20947265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0625,1,3.162277789670043e-05,3.162277789670043e-05
13333,Hqql_correct,label_Hqql,label_Hqql,0.9996591806411743,622.964772043529,0,0,222.6165008544922,0,muon,0.1938317547391737,925.8872680664062,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.25,0,222.6165008544922,0,muon,0.1938317547391737,925.8872680664062,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.25,0,222.6165008544922,0,muon,0.1938317547391737,925.8872680664062,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.25,1,3.162277789670043e-05,3.162277789670043e-05
13334,Hqql_correct,label_Hqql,label_Hqql,0.6044268608093262,908.9402646366939,0,0,127.84891510009766,0,electron,0.23138859352908064,424.68011474609375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0625,0.625,0.0625,0.0,0,127.84891510009766,0,electron,0.23138859352908064,424.68011474609375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0625,0.625,0.0625,0.0,0,127.84891510009766,0,electron,0.23138859352908064,424.68011474609375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0625,0.625,0.0625,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13335,Hqql_correct,label_Hqql,label_Hqql,0.9543412327766418,564.4352108977469,0,0,304.0423889160156,0,muon,0.14046095719521257,1860.5618896484375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.3125,0.0,0.0,0.3125,0,304.0423889160156,0,muon,0.14046095719521257,1860.5618896484375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.3125,0.0,0.0,0.3125,0,304.0423889160156,0,muon,0.14046095719521257,1860.5618896484375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.3125,0.0,0.0,0.3125,1,3.162277789670043e-05,3.162277789670043e-05
13336,Hqql_correct,label_Hqql,label_Hqql,0.9972476363182068,780.7350704202235,0,0,444.1925354003906,0,muon,0.15310151967077174,2457.1015625,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6875,0.0,0.0,0.0,0.3125,0,444.1925354003906,0,muon,0.15310151967077174,2457.1015625,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6875,0.0,0.0,0.0,0.3125,0,444.1925354003906,0,muon,0.15310151967077174,2457.1015625,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6875,0.0,0.0,0.0,0.3125,1,3.162277789670043e-05,3.162277789670043e-05
13337,Hqql_correct,label_Hqql,label_Hqql,0.9994794726371765,717.157440872216,0,0,135.00477600097656,0,charged_hadron,0.08844605602331056,1391.4033203125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.3125,0.0,0.0,0,135.00477600097656,0,charged_hadron,0.08844605602331056,1391.4033203125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.3125,0.0,0.0,9,25.644304275512695,9,muon,0.13662755677316607,162.0506591796875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.3125,0.0,0.3125,1,0.2586202323436737,0.2586202323436737
13338,Hqql_correct,label_Hqql,label_Hqql,0.9230415225028992,694.4362195922905,0,0,56.77830123901367,0,charged_hadron,0.09980208343286492,512.1306762695312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.375,0.0,0.0,0,56.77830123901367,0,charged_hadron,0.09980208343286492,512.1306762695312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.375,0.0,0.0,3,53.598976135253906,3,muon,0.19223211327362766,225.22528076171875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.375,0.3125,0.0,0.125,1,0.25393205881118774,0.25393205881118774
13339,Hqql_correct,label_Hqql,label_Hqql,0.8345447778701782,526.9545899233701,0,0,106.3321762084961,0,electron,0.2582583903067107,305.39569091796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.125,0.0,0.125,0.0,0,106.3321762084961,0,electron,0.2582583903067107,305.39569091796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.125,0.0,0.125,0.0,0,106.3321762084961,0,electron,0.2582583903067107,305.39569091796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.125,0.0,0.125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
13340,Hqql_correct,label_Hqql,label_Hqql,0.9295796155929565,534.843458828882,0,0,87.36931610107422,0,charged_hadron,0.10869985158133261,716.3973388671875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0,0.0,0,87.36931610107422,0,charged_hadron,0.10869985158133261,716.3973388671875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0,0.0,2,53.42998123168945,2,muon,0.13108068163063635,354.1814270019531,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.0,0.1875,0.0,0.1875,1,0.36836421489715576,0.36836421489715576
