step,token,token_id,component,layer,head,group,base_logit,patched_logit,causal_logit_contribution,logit_rel,kl_orig_to_patch,top1_match,patched_top1_token,neuron_ids,neuron_score_sum,neuron_score_max
2, appears,7952,mlp_group,13,,top32_neurons,23.375,23.125,0.25,0.05507521331310272,0.0058320676907896996,1.0, appears,"[2400, 2219, 2240, 3600, 99, 2393, 2990, 214, 1984, 118, 2135, 2974, 3588, 1090, 3811, 2116, 1130, 3207, 3112, 3804, 3946, 4668, 4317, 3654, 489, 4349, 3835, 3876, 71, 4688, 1924, 2601]",12.855312794446945,1.0608938932418823
2, appears,7952,mlp_group,14,,top32_neurons,23.375,23.3125,0.0625,0.07307642698287964,0.0035585241857916117,1.0, appears,"[688, 3396, 370, 1198, 48, 374, 2411, 2299, 4726, 2027, 2855, 1263, 3980, 4174, 3482, 4091, 1533, 423, 4860, 1084, 212, 2860, 3945, 3550, 3549, 258, 4627, 3851, 4465, 1281, 1836, 3805]",13.206605195999146,0.6379333734512329
2, appears,7952,mlp_group,15,,top32_neurons,23.375,23.203125,0.171875,0.149253711104393,0.027574893087148666,1.0, appears,"[2533, 1408, 1117, 1646, 4338, 1024, 4631, 2320, 1992, 4495, 1507, 1690, 540, 4178, 3405, 3413, 1841, 2466, 1881, 4240, 2748, 4007, 3111, 3552, 4005, 2523, 2550, 3974, 3856, 1028, 1087, 4032]",21.4690423309803,1.8400838375091553
2, appears,7952,mlp_group,16,,top32_neurons,23.375,23.15625,0.21875,0.10782968252897263,0.008352360688149929,1.0, appears,"[4556, 1757, 3612, 2425, 1719, 2698, 3572, 3479, 1456, 3893, 2586, 3880, 4352, 550, 3905, 3166, 3770, 904, 388, 3490, 1885, 1864, 3700, 1023, 2214, 1110, 83, 1854, 189, 3808, 2714, 3519]",26.224693655967712,1.126004695892334
2, appears,7952,mlp_group,17,,top32_neurons,23.375,23.484375,-0.109375,0.0760606974363327,0.00397385424003005,1.0, appears,"[4579, 2899, 50, 1699, 2888, 717, 930, 3903, 4288, 4332, 3524, 4417, 3796, 1841, 4334, 562, 480, 4195, 137, 1858, 4861, 1266, 3620, 1114, 45, 2305, 3095, 688, 4462, 2158, 2280, 1327]",24.961051434278488,1.8708664178848267
2, appears,7952,mlp_group,18,,top32_neurons,23.375,22.890625,0.484375,0.11305590718984604,0.034768469631671906,1.0, appears,"[2938, 927, 557, 1740, 191, 3967, 171, 4244, 150, 4260, 3872, 1925, 3965, 4309, 4249, 564, 2354, 3182, 3577, 632, 1544, 2727, 2028, 4820, 4505, 3076, 3584, 59, 4718, 3521, 1711, 2168]",25.57050994038582,2.7868611812591553
2, appears,7952,mlp_group,19,,top32_neurons,23.375,23.96875,-0.59375,0.11964631080627441,0.04280934855341911,1.0, appears,"[2969, 1274, 3763, 4351, 2764, 2884, 2610, 2952, 4285, 3172, 714, 2812, 1293, 2324, 2250, 3753, 4040, 4271, 4794, 1546, 3378, 4399, 847, 925, 4257, 648, 3706, 2917, 2614, 3570, 2620, 3983]",43.27235007286072,2.439473867416382
2, appears,7952,mlp_group,20,,top32_neurons,23.375,22.78125,0.59375,0.13999733328819275,0.04490962252020836,1.0, appears,"[3803, 4315, 499, 3214, 1269, 3704, 1740, 1359, 3392, 2250, 3811, 1942, 337, 2760, 1894, 2485, 408, 109, 1520, 57, 3322, 3266, 355, 915, 1204, 2668, 3925, 1697, 3358, 2814, 1305, 4741]",51.63109302520752,3.254093647003174
2, appears,7952,mlp_group,21,,top32_neurons,23.375,23.875,-0.5,0.16804394125938416,0.006257135886698961,1.0, appears,"[2930, 4480, 4525, 426, 171, 3426, 4024, 1688, 1039, 3706, 1414, 4686, 1558, 2852, 1091, 4205, 2653, 4394, 1258, 3740, 49, 3079, 3517, 811, 3908, 3443, 3114, 2593, 2940, 3153, 4303, 1935]",60.10185468196869,4.568366527557373
2, appears,7952,mlp_group,22,,top32_neurons,23.375,23.53125,-0.15625,0.24605286121368408,0.013815096579492092,1.0, appears,"[82, 4364, 3420, 4486, 1222, 1888, 4567, 1069, 4079, 611, 1532, 103, 1445, 4113, 2999, 1309, 119, 3866, 2718, 2507, 1621, 930, 2484, 679, 4041, 2608, 2868, 1927, 522, 375, 2865, 2289]",78.92466473579407,5.704458713531494
2, appears,7952,mlp_group,23,,top32_neurons,23.375,20.0625,3.3125,0.3108232021331787,0.028455480933189392,1.0, appears,"[1121, 4861, 2777, 4144, 537, 729, 1863, 616, 4391, 4398, 1174, 2505, 3556, 4484, 3383, 925, 3994, 2539, 4101, 3757, 2008, 1341, 3728, 42, 3460, 2345, 3972, 1805, 1396, 455, 470, 4283]",139.58383965492249,12.852993965148926
3, blue,6303,head,3,6,,25.90625,25.828125,0.078125,0.0072599188424646854,3.1846939236857e-05,1.0, blue,,,
3, blue,6303,head,4,8,,25.90625,25.921875,-0.015625,0.0024635642766952515,4.33774721386726e-06,1.0, blue,,,
3, blue,6303,head,11,11,,25.90625,25.890625,0.015625,0.0013230941258370876,1.3906958429288352e-06,1.0, blue,,,
3, blue,6303,head,16,1,,25.90625,25.890625,0.015625,0.0017656623385846615,4.796887878910638e-06,1.0, blue,,,
3, blue,6303,head,21,9,,25.90625,26.015625,-0.109375,0.10500793904066086,0.0002745178935583681,1.0, blue,,,
3, blue,6303,head,23,1,,25.90625,24.890625,1.015625,0.10864479094743729,0.004612884949892759,1.0, blue,,,
3, blue,6303,head,23,4,,25.90625,25.859375,0.046875,0.05994229018688202,9.949179366230965e-05,1.0, blue,,,
3, blue,6303,head,23,8,,25.90625,25.890625,0.015625,0.02118457481265068,2.1432524590636604e-05,1.0, blue,,,
3, blue,6303,mlp_group,0,,top32_neurons,25.90625,25.1875,0.71875,0.10345551371574402,0.0022370878141373396,1.0, blue,"[1341, 219, 1136, 1330, 4197, 1690, 1285, 2976, 2261, 3815, 3684, 2330, 826, 1172, 693, 2921, 1110, 2869, 851, 2237, 1139, 1364, 1419, 3056, 2854, 1157, 121, 821, 3722, 113, 4750, 4359]",12.498485535383224,1.2323377132415771
3, blue,6303,mlp_group,1,,top32_neurons,25.90625,25.71875,0.1875,0.024509020149707794,0.00033182723564095795,1.0, blue,"[1967, 4287, 2600, 3207, 3529, 1840, 876, 3952, 2410, 1576, 4310, 4149, 1327, 2133, 4032, 4478, 2623, 4187, 591, 3965, 3794, 671, 772, 1410, 1196, 2082, 1367, 1928, 63, 532, 2304, 3396]",8.42892774939537,1.2535243034362793
3, blue,6303,mlp_group,2,,top32_neurons,25.90625,25.953125,-0.046875,0.015109071508049965,0.00022535689640790224,1.0, blue,"[3277, 1075, 2630, 1576, 3211, 1607, 3678, 2381, 1078, 1429, 4078, 490, 2696, 523, 1500, 3591, 641, 3030, 802, 199, 1711, 2936, 826, 295, 3279, 3429, 4451, 4595, 411, 297, 2521, 2385]",7.542065799236298,0.710721492767334
3, blue,6303,mlp_group,3,,top32_neurons,25.90625,25.71875,0.1875,0.02739209309220314,6.507481884909794e-05,1.0, blue,"[652, 3168, 1431, 4626, 4428, 4163, 3177, 2673, 4806, 4813, 3499, 1146, 2414, 4554, 3921, 4305, 1229, 113, 2008, 3724, 991, 160, 1678, 793, 3147, 1180, 1100, 735, 3016, 4101, 2751, 1159]",10.152316987514496,1.0693907737731934
3, blue,6303,mlp_group,4,,top32_neurons,25.90625,25.96875,-0.0625,0.04202241823077202,0.0013154054759070277,1.0, blue,"[3320, 4861, 143, 2129, 1123, 3905, 4236, 4505, 198, 4830, 592, 1959, 4403, 1601, 2249, 3053, 818, 479, 1515, 912, 3381, 2976, 4803, 1082, 2914, 578, 2274, 1950, 1989, 1814, 1998, 1547]",17.86256693303585,3.8073010444641113
3, blue,6303,mlp_group,5,,top32_neurons,25.90625,25.796875,0.109375,0.041574642062187195,4.395957512315363e-05,1.0, blue,"[2398, 2649, 3089, 353, 1230, 3232, 4681, 3049, 2819, 2833, 79, 2218, 4074, 2900, 2397, 2135, 2890, 2312, 2881, 4685, 2706, 4396, 4529, 3358, 203, 2160, 3703, 3734, 3845, 2952, 3696, 4180]",16.283451825380325,2.217539072036743
3, blue,6303,mlp_group,6,,top32_neurons,25.90625,25.234375,0.671875,0.053235601633787155,0.0072633931413292885,1.0, blue,"[2573, 942, 1513, 1624, 1408, 1590, 4778, 2919, 2036, 3856, 2604, 4497, 3871, 45, 643, 2672, 4308, 1914, 1007, 1118, 3776, 378, 2838, 3684, 1000, 2123, 1029, 1128, 919, 49, 852, 4111]",20.888395100831985,4.513253688812256
3, blue,6303,mlp_group,7,,top32_neurons,25.90625,25.71875,0.1875,0.03419424965977669,0.0016933012520894408,1.0, blue,"[1159, 2033, 2229, 63, 2962, 2856, 848, 4286, 2040, 2903, 503, 358, 1739, 2905, 1558, 1305, 238, 2982, 1593, 4451, 1591, 4491, 128, 1854, 2802, 4782, 4266, 274, 1069, 2469, 2808, 3389]",14.738306075334549,0.9186204075813293
3, blue,6303,mlp_group,8,,top32_neurons,25.90625,26.203125,-0.296875,0.031663425266742706,0.0028135525062680244,1.0, blue,"[3439, 4633, 3903, 2800, 1532, 1222, 1163, 4589, 383, 1254, 2712, 4642, 1987, 4579, 4443, 2179, 2412, 2308, 530, 2218, 3226, 3864, 290, 4039, 1474, 4502, 2702, 3330, 851, 72, 4447, 2061]",12.820116698741913,0.9715204834938049
3, blue,6303,mlp_group,9,,top32_neurons,25.90625,25.875,0.03125,0.013160171918570995,8.801039075478911e-05,1.0, blue,"[621, 3267, 4141, 4353, 608, 270, 1665, 804, 3105, 1539, 549, 744, 4038, 845, 2038, 2636, 83, 2613, 989, 382, 1316, 2599, 2422, 1184, 832, 4306, 190, 954, 247, 2231, 1504, 1208]",10.69482433795929,0.5793813467025757
3, blue,6303,mlp_group,10,,top32_neurons,25.90625,25.796875,0.109375,0.043242499232292175,0.00034053868148475885,1.0, blue,"[2042, 4552, 710, 530, 4087, 3643, 2121, 3882, 3138, 222, 2809, 522, 4345, 2116, 4638, 381, 2709, 4102, 4044, 3710, 2502, 3504, 3175, 2557, 1131, 4448, 1214, 2596, 650, 510, 4736, 658]",11.818981438875198,0.8892006278038025
3, blue,6303,mlp_group,11,,top32_neurons,25.90625,25.703125,0.203125,0.05083411931991577,0.00018768296285998076,1.0, blue,"[2846, 1911, 2666, 2308, 3900, 1980, 2506, 289, 649, 2375, 2361, 1213, 3489, 583, 315, 2263, 884, 90, 3102, 2909, 1029, 4530, 2542, 1701, 1132, 1994, 3893, 4568, 3951, 4274, 3599, 664]",16.936939001083374,1.2760225534439087
3, blue,6303,mlp_group,12,,top32_neurons,25.90625,25.6875,0.21875,0.053246527910232544,0.0004983748076483607,1.0, blue,"[1565, 3607, 319, 2268, 657, 1785, 765, 2154, 3858, 2604, 1127, 630, 2683, 3235, 3367, 563, 4756, 4340, 3050, 1491, 2251, 1111, 1072, 4092, 4039, 4715, 3411, 3754, 2917, 2224, 2532, 3627]",16.35406005382538,1.6072944402694702
3, blue,6303,mlp_group,13,,top32_neurons,25.90625,25.34375,0.5625,0.07799341529607773,0.0013294210657477379,1.0, blue,"[2400, 480, 4041, 1753, 4319, 2135, 2240, 266, 1777, 2996, 1286, 2601, 3185, 2116, 1090, 638, 574, 2700, 223, 1130, 2565, 4086, 609, 3048, 1458, 4112, 3835, 4124, 3376, 4554, 2582, 3915]",21.094132363796234,3.4472343921661377
3, blue,6303,mlp_group,14,,top32_neurons,25.90625,25.953125,-0.046875,0.10869321972131729,0.00027738051721826196,1.0, blue,"[423, 2411, 3396, 3948, 374, 4303, 3523, 3945, 581, 320, 688, 3386, 212, 4860, 2227, 3851, 393, 2824, 2669, 1836, 3549, 3157, 2777, 312, 3197, 881, 3980, 607, 4666, 744, 590, 4145]",19.50676581263542,1.5588616132736206
3, blue,6303,mlp_group,15,,top32_neurons,25.90625,25.796875,0.109375,0.07682979851961136,0.005045326426625252,1.0, blue,"[2489, 1408, 1646, 1881, 3543, 2533, 3503, 3604, 1368, 4338, 1507, 4222, 1729, 72, 626, 2154, 274, 4007, 2523, 2916, 1690, 2636, 3111, 3880, 4240, 4407, 3334, 1024, 4631, 2550, 2, 540]",21.900090843439102,1.3350858688354492
3, blue,6303,mlp_group,16,,top32_neurons,25.90625,26.5625,-0.65625,0.092848040163517,0.01029871590435505,1.0, blue,"[4823, 3630, 108, 4595, 1023, 1855, 3928, 4342, 1432, 2898, 3142, 3365, 3905, 3612, 2874, 3411, 3490, 2454, 1885, 511, 2425, 4352, 779, 3700, 3989, 1854, 1362, 3044, 1625, 2714, 174, 843]",31.13097882270813,2.9668993949890137
3, blue,6303,mlp_group,17,,top32_neurons,25.90625,26.25,-0.34375,0.07401133328676224,0.00047760544111952186,1.0, blue,"[4332, 2337, 3524, 2888, 984, 2100, 1030, 287, 4288, 4130, 1448, 610, 3006, 1087, 3769, 3305, 2241, 3630, 3281, 4772, 148, 4142, 1585, 1309, 370, 1555, 3135, 412, 1047, 341, 1765, 569]",28.462019860744476,1.85321843624115
3, blue,6303,mlp_group,18,,top32_neurons,25.90625,26.28125,-0.375,0.11453339457511902,0.001046189572662115,1.0, blue,"[2938, 961, 3194, 4730, 1510, 191, 359, 3076, 2727, 2028, 1315, 1481, 4244, 3182, 1323, 564, 3382, 4626, 3337, 73, 3584, 758, 2074, 1256, 1149, 1202, 3692, 3376, 148, 3075, 2967, 393]",39.38770693540573,6.882702827453613
3, blue,6303,mlp_group,19,,top32_neurons,25.90625,26.09375,-0.1875,0.13481007516384125,0.0023588966578245163,1.0, blue,"[1293, 3753, 4257, 714, 3570, 1820, 2614, 3163, 4794, 2525, 3032, 2800, 1607, 3769, 85, 1982, 4549, 565, 1802, 2759, 1420, 1361, 2185, 4649, 768, 1917, 2328, 1941, 3360, 2969, 847, 1669]",43.96026408672333,2.862529754638672
3, blue,6303,mlp_group,20,,top32_neurons,25.90625,25.984375,-0.078125,0.12221912294626236,0.0005276178126223385,1.0, blue,"[3214, 4315, 2264, 1740, 4381, 1942, 1792, 4150, 1554, 4393, 1487, 3487, 3194, 2021, 2098, 3322, 4642, 1627, 481, 2745, 2077, 2415, 197, 1230, 3583, 3540, 1520, 2884, 4211, 4526, 810, 3970]",51.91757822036743,5.206279277801514
3, blue,6303,mlp_group,21,,top32_neurons,25.90625,26.4375,-0.53125,0.1451341211795807,0.003436628496274352,1.0, blue,"[2930, 1258, 3706, 426, 3740, 1414, 3036, 4205, 483, 3576, 1985, 1326, 983, 4313, 1253, 464, 2852, 2593, 1558, 4841, 2940, 3917, 3103, 445, 2757, 4838, 2225, 4432, 3835, 4678, 2003, 4664]",58.72021150588989,5.021653175354004
3, blue,6303,mlp_group,22,,top32_neurons,25.90625,25.828125,0.078125,0.16472795605659485,0.0013699062401428819,1.0, blue,"[3420, 82, 747, 4081, 2353, 1888, 2172, 634, 2763, 740, 4557, 1487, 3752, 1606, 1222, 2965, 3585, 3437, 3027, 4113, 1147, 521, 2931, 2603, 2559, 1269, 166, 1670, 4038, 808, 2679, 2504]",75.45240604877472,8.39639949798584
3, blue,6303,mlp_group,23,,top32_neurons,25.90625,22.453125,3.453125,0.3225880265235901,0.014411184005439281,1.0, blue,"[1121, 4861, 4391, 4144, 2539, 681, 2777, 3383, 537, 3122, 4283, 1174, 246, 2607, 1341, 3972, 4284, 3757, 2665, 42, 4069, 1843, 39, 1008, 3728, 4398, 2788, 753, 1721, 900, 607, 1522]",147.68533086776733,14.842262268066406
