analysis_group,source_group,entry_idx,true_label_root,pred_label_root,pred_label_direct,match_root_pred,direct_score_Hqql,direct_score_Tbl,direct_tbl_minus_hqql,root_score_Hqql,root_score_Tbl
C_Tbl_correct,TTBarLep,644,label_Tbl,label_Tbl,label_Tbl,1,5.943081378936768,10.537442207336426,4.594360828399658,4.277924368911723e-12,1.0
C_Tbl_correct,TTBarLep,648,label_Tbl,label_Tbl,label_Tbl,1,5.8743462562561035,14.5495023727417,8.675155639648438,1.7523246853556884e-08,1.0
C_Tbl_correct,TTBarLep,655,label_Tbl,label_Tbl,label_Tbl,1,1.7999165058135986,10.927506446838379,9.12759017944336,2.2155663415013294e-10,1.0
C_Tbl_correct,TTBarLep,663,label_Tbl,label_Tbl,label_Tbl,1,9.540624618530273,15.676600456237793,6.1359758377075195,1.0119668658603587e-08,1.0
C_Tbl_correct,TTBarLep,672,label_Tbl,label_Tbl,label_Tbl,1,6.060853481292725,12.174824714660645,6.11397123336792,5.820035425818659e-12,1.0
C_Tbl_correct,TTBarLep,692,label_Tbl,label_Tbl,label_Tbl,1,9.596104621887207,10.88039493560791,1.2842903137207031,3.6900165145681285e-09,1.0
C_Tbl_correct,TTBarLep,693,label_Tbl,label_Tbl,label_Tbl,1,7.293555736541748,16.576900482177734,9.283344268798828,4.2172021430531e-09,1.0
C_Tbl_correct,TTBarLep,713,label_Tbl,label_Tbl,label_Tbl,1,3.6449801921844482,20.010501861572266,16.365522384643555,2.466332027495355e-09,1.0
C_Tbl_correct,TTBarLep,732,label_Tbl,label_Tbl,label_Tbl,1,5.202651023864746,9.471464157104492,4.268813133239746,6.680749731202695e-09,1.0
C_Tbl_correct,TTBarLep,738,label_Tbl,label_Tbl,label_Tbl,1,6.671026229858398,13.959577560424805,7.288551330566406,1.4496779776607127e-08,1.0
C_Tbl_correct,TTBarLep,739,label_Tbl,label_Tbl,label_Tbl,1,2.734645128250122,13.317519187927246,10.582874298095703,2.4642867746393904e-09,1.0
C_Tbl_correct,TTBarLep,844,label_Tbl,label_Tbl,label_Tbl,1,9.340599060058594,15.70125675201416,6.360657691955566,1.295721041572051e-08,1.0
C_Tbl_correct,TTBarLep,872,label_Tbl,label_Tbl,label_Tbl,1,6.798558712005615,12.31752872467041,5.518970012664795,1.1415427492167396e-09,1.0
C_Tbl_correct,TTBarLep,911,label_Tbl,label_Tbl,label_Tbl,1,5.086870193481445,17.065576553344727,11.978706359863281,3.5547745302899614e-11,1.0
C_Tbl_correct,TTBarLep,919,label_Tbl,label_Tbl,label_Tbl,1,5.369212627410889,10.397116661071777,5.027904033660889,2.94635267295007e-08,1.0
C_Tbl_correct,TTBarLep,947,label_Tbl,label_Tbl,label_Tbl,1,7.891027927398682,14.173113822937012,6.28208589553833,3.4512166458000593e-09,1.0
C_Tbl_correct,TTBarLep,1089,label_Tbl,label_Tbl,label_Tbl,1,7.218297481536865,14.051764488220215,6.83346700668335,3.7668521635225716e-09,1.0
C_Tbl_correct,TTBarLep,1104,label_Tbl,label_Tbl,label_Hqql,0,9.295053482055664,8.342342376708984,-0.9527111053466797,1.4910463974615595e-09,1.0
C_Tbl_correct,TTBarLep,1110,label_Tbl,label_Tbl,label_Tbl,1,5.577306270599365,17.556541442871094,11.97923469543457,2.6865341062887182e-09,1.0
C_Tbl_correct,TTBarLep,1140,label_Tbl,label_Tbl,label_Tbl,1,8.003700256347656,9.675870895385742,1.672170639038086,2.7578128669603075e-09,1.0
C_Tbl_correct,TTBarLep,1141,label_Tbl,label_Tbl,label_Tbl,1,6.2040486335754395,15.835488319396973,9.631439208984375,3.752553823233029e-09,1.0
C_Tbl_correct,TTBarLep,1153,label_Tbl,label_Tbl,label_Tbl,1,6.867282867431641,11.99914836883545,5.131865501403809,3.814920379596742e-09,1.0
C_Tbl_correct,TTBarLep,1156,label_Tbl,label_Tbl,label_Tbl,1,7.621302127838135,12.787352561950684,5.166050434112549,1.3332916104502601e-08,1.0
C_Tbl_correct,TTBarLep,1162,label_Tbl,label_Tbl,label_Tbl,1,8.893059730529785,13.846235275268555,4.9531755447387695,8.478102664355447e-09,1.0
C_Tbl_correct,TTBarLep,1193,label_Tbl,label_Tbl,label_Tbl,1,7.910526752471924,12.934613227844238,5.0240864753723145,1.1197650806593629e-08,1.0
C_Tbl_correct,TTBarLep,1223,label_Tbl,label_Tbl,label_Tbl,1,9.810481071472168,12.978304862976074,3.1678237915039062,7.624719744470099e-10,1.0
C_Tbl_correct,TTBarLep,1280,label_Tbl,label_Tbl,label_Tbl,1,6.968990802764893,11.581236839294434,4.612246036529541,1.217961426158709e-10,1.0
C_Tbl_correct,TTBarLep,1314,label_Tbl,label_Tbl,label_Tbl,1,9.155481338500977,10.493451118469238,1.3379697799682617,1.2221864409411864e-08,1.0
C_Tbl_correct,TTBarLep,1316,label_Tbl,label_Tbl,label_Tbl,1,7.395348072052002,13.618781089782715,6.223433017730713,2.8554415720805082e-08,1.0
C_Tbl_correct,TTBarLep,1357,label_Tbl,label_Tbl,label_Tbl,1,8.371895790100098,13.432951927185059,5.061056137084961,5.182349549492926e-10,1.0
C_Tbl_correct,TTBarLep,1361,label_Tbl,label_Tbl,label_Tbl,1,6.917484283447266,17.868207931518555,10.950723648071289,3.372356172093305e-09,1.0
C_Tbl_correct,TTBarLep,1367,label_Tbl,label_Tbl,label_Tbl,1,2.7258076667785645,17.943702697753906,15.2178955078125,1.9452550681364755e-09,1.0
C_Tbl_correct,TTBarLep,1374,label_Tbl,label_Tbl,label_Tbl,1,4.361650466918945,18.076278686523438,13.714628219604492,1.9825032282483335e-08,1.0
C_Tbl_correct,TTBarLep,1380,label_Tbl,label_Tbl,label_Tbl,1,8.398819923400879,14.176438331604004,5.777618408203125,2.818135058646476e-08,1.0
C_Tbl_correct,TTBarLep,1428,label_Tbl,label_Tbl,label_Tbl,1,0.3349301218986511,15.878287315368652,15.543356895446777,1.9226067404787273e-09,1.0
C_Tbl_correct,TTBarLep,1472,label_Tbl,label_Tbl,label_Tbl,1,-0.1979614496231079,16.023836135864258,16.221797943115234,6.211283487544961e-09,1.0
C_Tbl_correct,TTBarLep,1475,label_Tbl,label_Tbl,label_Tbl,1,9.140469551086426,11.342916488647461,2.202446937561035,4.974170852989346e-09,1.0
C_Tbl_correct,TTBarLep,1546,label_Tbl,label_Tbl,label_Tbl,1,4.916965484619141,15.481881141662598,10.564915657043457,1.9561127828637837e-08,1.0
D_Tbl_to_Hqql,TTBarLep,21319,label_Tbl,label_Hqql,label_Tbl,0,8.133487701416016,14.676556587219238,6.543068885803223,0.9995707869529724,0.00033171530230902135
D_Tbl_to_Hqql,TTBarLep,66345,label_Tbl,label_Hqql,label_Tbl,0,4.11375093460083,20.237722396850586,16.123971939086914,0.9995459914207458,0.0004503004311118275
D_Tbl_to_Hqql,TTBarLep,23553,label_Tbl,label_Hqql,label_Tbl,0,4.292403697967529,15.61474323272705,11.32234001159668,0.9993656277656555,0.0006261528469622135
D_Tbl_to_Hqql,TTBarLep,62316,label_Tbl,label_Hqql,label_Tbl,0,3.27506422996521,14.446643829345703,11.171579360961914,0.9992923736572266,0.0007050441927276552
D_Tbl_to_Hqql,TTBarLep,42365,label_Tbl,label_Hqql,label_Tbl,0,8.429178237915039,15.728480339050293,7.299302101135254,0.9992004036903381,0.0007985026459209621
D_Tbl_to_Hqql,TTBarLep,97890,label_Tbl,label_Hqql,label_Tbl,0,1.3528153896331787,19.5660457611084,18.21323013305664,0.9991514682769775,0.0008485448197461665
D_Tbl_to_Hqql,TTBarLep,53918,label_Tbl,label_Hqql,label_Tbl,0,8.493407249450684,10.169845581054688,1.676438331604004,0.9989556074142456,0.0010395803255960345
D_Tbl_to_Hqql,TTBarLep,67392,label_Tbl,label_Hqql,label_Tbl,0,8.178933143615723,12.421771049499512,4.242837905883789,0.9989089965820312,0.001091033685952425
D_Tbl_to_Hqql,TTBarLep,94361,label_Tbl,label_Hqql,label_Tbl,0,6.305213451385498,13.973838806152344,7.668625354766846,0.9986791014671326,0.0012402504216879606
D_Tbl_to_Hqql,TTBarLep,12434,label_Tbl,label_Hqql,label_Tbl,0,5.803426742553711,14.56931209564209,8.765885353088379,0.9986918568611145,0.001284769969061017
D_Tbl_to_Hqql,TTBarLep,63592,label_Tbl,label_Hqql,label_Tbl,0,1.1961040496826172,13.230354309082031,12.034250259399414,0.9985858201980591,0.0012916418490931392
D_Tbl_to_Hqql,TTBarLep,56768,label_Tbl,label_Hqql,label_Tbl,0,8.101395606994629,13.713587760925293,5.612192153930664,0.9986079335212708,0.0013765202602371573
D_Tbl_to_Hqql,TTBarLep,806,label_Tbl,label_Hqql,label_Tbl,0,5.9608378410339355,11.246428489685059,5.285590648651123,0.998590886592865,0.0013927166583016515
D_Tbl_to_Hqql,TTBarLep,81283,label_Tbl,label_Hqql,label_Tbl,0,7.536421298980713,18.991352081298828,11.454931259155273,0.9984349608421326,0.0012542259646579623
D_Tbl_to_Hqql,TTBarLep,18885,label_Tbl,label_Hqql,label_Tbl,0,3.8833272457122803,15.65318775177002,11.76986026763916,0.9985175728797913,0.0014779079938307405
D_Tbl_to_Hqql,TTBarLep,40108,label_Tbl,label_Hqql,label_Tbl,0,7.557974338531494,14.71056079864502,7.152586460113525,0.9985073208808899,0.0014925100840628147
D_Tbl_to_Hqql,TTBarLep,95290,label_Tbl,label_Hqql,label_Tbl,0,9.086587905883789,12.035543441772461,2.948955535888672,0.9980917572975159,0.0012767862062901258
D_Tbl_to_Hqql,TTBarLep,41527,label_Tbl,label_Hqql,label_Tbl,0,3.6555120944976807,15.609419822692871,11.95390796661377,0.9982742071151733,0.00170845165848732
D_Tbl_to_Hqql,TTBarLep,67435,label_Tbl,label_Hqql,label_Tbl,0,10.047924041748047,12.107521057128906,2.0595970153808594,0.9982560276985168,0.0017355072777718306
D_Tbl_to_Hqql,TTBarLep,35962,label_Tbl,label_Hqql,label_Tbl,0,7.764646053314209,14.289899826049805,6.525253772735596,0.9982410669326782,0.001731773605570197
D_Tbl_to_Hqql,TTBarLep,85022,label_Tbl,label_Hqql,label_Tbl,0,8.032482147216797,14.75915241241455,6.726670265197754,0.9981677532196045,0.0018319673836231232
D_Tbl_to_Hqql,TTBarLep,51343,label_Tbl,label_Hqql,label_Tbl,0,10.921709060668945,13.667398452758789,2.7456893920898438,0.997945249080658,0.0017416203627362847
D_Tbl_to_Hqql,TTBarLep,56260,label_Tbl,label_Hqql,label_Tbl,0,8.607809066772461,13.025533676147461,4.417724609375,0.9974724650382996,0.0019252296769991517
D_Tbl_to_Hqql,TTBarLep,99491,label_Tbl,label_Hqql,label_Tbl,0,8.226272583007812,13.85275936126709,5.626486778259277,0.997596800327301,0.0024006569292396307
D_Tbl_to_Hqql,TTBarLep,83164,label_Tbl,label_Hqql,label_Tbl,0,5.473670482635498,13.338687896728516,7.865017414093018,0.9975473284721375,0.002451846608892083
D_Tbl_to_Hqql,TTBarLep,19958,label_Tbl,label_Hqql,label_Tbl,0,5.379760265350342,20.464275360107422,15.084514617919922,0.9967420697212219,0.0020211513619869947
D_Tbl_to_Hqql,TTBarLep,78109,label_Tbl,label_Hqql,label_Tbl,0,0.2558249831199646,17.060617446899414,16.804792404174805,0.997310996055603,0.0026811251882463694
D_Tbl_to_Hqql,TTBarLep,38748,label_Tbl,label_Hqql,label_Tbl,0,4.458995342254639,6.893403053283691,2.4344077110290527,0.9970431923866272,0.002569521777331829
D_Tbl_to_Hqql,TTBarLep,4486,label_Tbl,label_Hqql,label_QCD,0,-3.2410194873809814,3.1209487915039062,6.361968040466309,0.9971842169761658,0.002814986975863576
D_Tbl_to_Hqql,TTBarLep,93505,label_Tbl,label_Hqql,label_Tbl,0,9.712268829345703,11.758261680603027,2.045992851257324,0.9970393776893616,0.002956817392259836
D_Tbl_to_Hqql,TTBarLep,82646,label_Tbl,label_Hqql,label_Tbl,0,5.706047058105469,14.65027904510498,8.944231986999512,0.9967792630195618,0.0028221423272043467
D_Tbl_to_Hqql,TTBarLep,47184,label_Tbl,label_Hqql,label_Tbl,0,7.659444332122803,9.247676849365234,1.5882325172424316,0.9969171285629272,0.0030820409301668406
D_Tbl_to_Hqql,TTBarLep,32103,label_Tbl,label_Hqql,label_Tbl,0,7.212972640991211,14.576407432556152,7.363434791564941,0.9968370199203491,0.0031596727203577757
D_Tbl_to_Hqql,TTBarLep,19084,label_Tbl,label_Hqql,label_Tbl,0,6.986988544464111,14.863770484924316,7.876781940460205,0.9968041181564331,0.0031950108241289854
D_Tbl_to_Hqql,TTBarLep,99054,label_Tbl,label_Hqql,label_Tbl,0,6.057582378387451,15.137505531311035,9.079923629760742,0.996800422668457,0.0031932140700519085
D_Tbl_to_Hqql,TTBarLep,96928,label_Tbl,label_Hqql,label_Tbl,0,9.620137214660645,11.847228050231934,2.227090835571289,0.9966675639152527,0.003319091396406293
D_Tbl_to_Hqql,TTBarLep,35353,label_Tbl,label_Hqql,label_Tbl,0,11.929975509643555,12.173689842224121,0.2437143325805664,0.9965813755989075,0.003317734692245722
D_Tbl_to_Hqql,TTBarLep,88614,label_Tbl,label_Hqql,label_Tbl,0,2.856147050857544,20.598968505859375,17.742820739746094,0.996618390083313,0.0033788084983825684
D_Tbl_to_Hqql,TTBarLep,76346,label_Tbl,label_Hqql,label_Tbl,0,7.83527135848999,15.162116050720215,7.326844692230225,0.9965667724609375,0.0034288556780666113
D_Tbl_to_Hqql,TTBarLep,65360,label_Tbl,label_Hqql,label_Tbl,0,8.910323143005371,11.818327903747559,2.9080047607421875,0.9962437152862549,0.0031681894324719906
D_Tbl_to_Hqql,TTBarLep,63969,label_Tbl,label_Hqql,label_Tbl,0,8.717100143432617,14.673142433166504,5.956042289733887,0.996531069278717,0.003459894796833396
D_Tbl_to_Hqql,TTBarLep,28355,label_Tbl,label_Hqql,label_Tbl,0,3.0351006984710693,15.774605751037598,12.73950481414795,0.9960706233978271,0.003929166588932276
D_Tbl_to_Hqql,TTBarLep,79204,label_Tbl,label_Hqql,label_Tbl,0,8.641918182373047,16.09366226196289,7.451744079589844,0.9958199262619019,0.004159965086728334
D_Tbl_to_Hqql,TTBarLep,34271,label_Tbl,label_Hqql,label_Tbl,0,-1.1334257125854492,15.594998359680176,16.728424072265625,0.9958077669143677,0.004190230742096901
D_Tbl_to_Hqql,TTBarLep,47040,label_Tbl,label_Hqql,label_Tbl,0,3.358384847640991,16.551687240600586,13.193302154541016,0.9956211447715759,0.00436303811147809
D_Tbl_to_Hqql,TTBarLep,74549,label_Tbl,label_Hqql,label_Tbl,0,4.386695861816406,19.697242736816406,15.310546875,0.9955474138259888,0.004424239043146372
D_Tbl_to_Hqql,TTBarLep,68521,label_Tbl,label_Hqql,label_Tbl,0,6.4986371994018555,16.767162322998047,10.268525123596191,0.9951406717300415,0.004417779855430126
D_Tbl_to_Hqql,TTBarLep,36209,label_Tbl,label_Hqql,label_Tbl,0,7.819512844085693,17.273107528686523,9.453594207763672,0.9953149557113647,0.004668460693210363
D_Tbl_to_Hqql,TTBarLep,10785,label_Tbl,label_Hqql,label_Tbl,0,4.431086540222168,15.149052619934082,10.717966079711914,0.995306670665741,0.004688832443207502
D_Tbl_to_Hqql,TTBarLep,37528,label_Tbl,label_Hqql,label_Tbl,0,6.125396728515625,16.363130569458008,10.237733840942383,0.9946065545082092,0.004396370146423578
D_Tbl_to_Hqql,TTBarLep,87896,label_Tbl,label_Hqql,label_Tbl,0,5.657440662384033,16.660308837890625,11.00286865234375,0.9950563907623291,0.004917397629469633
D_Tbl_to_Hqql,TTBarLep,88745,label_Tbl,label_Hqql,label_Tbl,0,5.412569046020508,15.223389625549316,9.810820579528809,0.9948785305023193,0.0051198964938521385
D_Tbl_to_Hqql,TTBarLep,41929,label_Tbl,label_Hqql,label_Tbl,0,2.186861753463745,9.976494789123535,7.789632797241211,0.9948421120643616,0.005154718644917011
D_Tbl_to_Hqql,TTBarLep,43823,label_Tbl,label_Hqql,label_Tbl,0,6.70291805267334,15.516371726989746,8.813453674316406,0.9936965107917786,0.004112705122679472
D_Tbl_to_Hqql,TTBarLep,29362,label_Tbl,label_Hqql,label_Tbl,0,8.667374610900879,13.670821189880371,5.003446578979492,0.994666576385498,0.005111637059599161
D_Tbl_to_Hqql,TTBarLep,71668,label_Tbl,label_Hqql,label_Tbl,0,8.984193801879883,15.00051212310791,6.016318321228027,0.9945927262306213,0.005403067916631699
D_Tbl_to_Hqql,TTBarLep,48695,label_Tbl,label_Hqql,label_Tbl,0,9.385411262512207,11.624822616577148,2.2394113540649414,0.9945613741874695,0.005438355263322592
D_Tbl_to_Hqql,TTBarLep,10153,label_Tbl,label_Hqql,label_Tbl,0,5.55259895324707,18.591503143310547,13.038904190063477,0.994473397731781,0.005465090740472078
D_Tbl_to_Hqql,TTBarLep,27813,label_Tbl,label_Hqql,label_Tbl,0,7.272593975067139,14.557230949401855,7.284636974334717,0.9942207336425781,0.005772443022578955
D_Tbl_to_Hqql,TTBarLep,69077,label_Tbl,label_Hqql,label_Tbl,0,7.302577495574951,13.353412628173828,6.050835132598877,0.9941601753234863,0.005838443990796804
D_Tbl_to_Hqql,TTBarLep,47762,label_Tbl,label_Hqql,label_Tbl,0,4.748141288757324,20.377456665039062,15.629315376281738,0.9940692186355591,0.005869758781045675
D_Tbl_to_Hqql,TTBarLep,49925,label_Tbl,label_Hqql,label_Tbl,0,5.855020999908447,12.135021209716797,6.28000020980835,0.9938773512840271,0.005841496400535107
D_Tbl_to_Hqql,TTBarLep,84952,label_Tbl,label_Hqql,label_Tbl,0,5.090175628662109,17.693374633789062,12.603199005126953,0.9937176704406738,0.0062608495354652405
D_Tbl_to_Hqql,TTBarLep,55442,label_Tbl,label_Hqql,label_Tbl,0,8.129670143127441,11.788863182067871,3.6591930389404297,0.9935557246208191,0.006435484625399113
